"scenario","configuration","design","all_additive","pve","K","coding","true_share","estimated_share","bias","lower","upper","pip_mass","n_replicates","n_seed_blocks","zero_pip_replicates"
"Additive + Dominant","add1_rec0_dom4","add1_rec0_dom4",FALSE,0.1,5,"recessive",0,0.242939464449592,0.242939464449592,0.238926758616017,0.247128133369295,755.990856926164,400,400,0
"Additive + Dominant","add1_rec0_dom4","add1_rec0_dom4",FALSE,0.1,5,"dominant",0.8,0.391418510293684,-0.408581489706316,0.386271621526978,0.396201459551139,1218.0351828967,400,400,0
"Additive + Recessive + Dominant","add1_rec1_dom3","add1_rec1_dom3",FALSE,0.1,5,"additive",0.2,0.357765492118389,0.157765492118389,0.353543571074309,0.361611185182764,1043.27336832302,400,400,1
"Additive + Recessive + Dominant","add1_rec1_dom3","add1_rec1_dom3",FALSE,0.1,5,"recessive",0.2,0.269709061863007,0.0697090618630067,0.265177014394145,0.275160520053959,786.49363238182,400,400,1
"Additive + Recessive + Dominant","add1_rec1_dom3","add1_rec1_dom3",FALSE,0.1,5,"dominant",0.6,0.372525446018605,-0.227474553981395,0.367543058489928,0.37691018938661,1086.3145982935,400,400,1
"Additive + Recessive + Dominant","add1_rec2_dom2","add1_rec2_dom2",FALSE,0.1,5,"additive",0.2,0.350968862419386,0.150968862419386,0.346495359469704,0.355008027594033,1031.87364187455,400,400,1
"Additive + Recessive + Dominant","add1_rec2_dom2","add1_rec2_dom2",FALSE,0.1,5,"recessive",0.4,0.297980412346461,-0.102019587653539,0.292490691764979,0.303362376411451,876.083796082757,400,400,1
"Additive + Recessive + Dominant","add1_rec2_dom2","add1_rec2_dom2",FALSE,0.1,5,"dominant",0.4,0.351050725234153,-0.0489492747658473,0.346620748364707,0.35583234179142,1032.11432442463,400,400,1
"Additive + Recessive + Dominant","add1_rec3_dom1","add1_rec3_dom1",FALSE,0.1,5,"additive",0.2,0.340136179242747,0.140136179242747,0.335591791376287,0.344230813667891,989.477650457448,400,400,1
"Additive + Recessive + Dominant","add1_rec3_dom1","add1_rec3_dom1",FALSE,0.1,5,"recessive",0.6,0.329777474445202,-0.270222525554798,0.323123855682948,0.336738077071741,959.3435232744,400,400,1
"Additive + Recessive + Dominant","add1_rec3_dom1","add1_rec3_dom1",FALSE,0.1,5,"dominant",0.2,0.330086346312051,0.130086346312051,0.325916280381967,0.334471294108931,960.242051063424,400,400,1
"Additive + Recessive","add1_rec4_dom0","add1_rec4_dom0",FALSE,0.1,5,"additive",0.2,0.328090246391887,0.128090246391887,0.323375843496343,0.33241096926275,909.849205266476,400,400,2
"Additive + Recessive","add1_rec4_dom0","add1_rec4_dom0",FALSE,0.1,5,"recessive",0.8,0.366275545934295,-0.433724454065705,0.359249684816202,0.374169266822802,1015.74343657509,400,400,2
"Additive + Recessive","add1_rec4_dom0","add1_rec4_dom0",FALSE,0.1,5,"dominant",0,0.305634207673818,0.305634207673818,0.30118729586172,0.309901686974473,847.574848726589,400,400,2
"Additive + Dominant","add2_rec0_dom3","add2_rec0_dom3",FALSE,0.1,5,"additive",0.4,0.375024542236747,-0.0249754577632532,0.371117929321966,0.37959173968699,1168.87374999301,400,400,0
"Additive + Dominant","add2_rec0_dom3","add2_rec0_dom3",FALSE,0.1,5,"recessive",0,0.244506192493874,0.244506192493874,0.24039636460627,0.248419532612263,762.075112237344,400,400,0
"Additive + Dominant","add2_rec0_dom3","add2_rec0_dom3",FALSE,0.1,5,"dominant",0.6,0.380469265269379,-0.219530734730621,0.375854252661433,0.384642227968385,1185.84382291375,400,400,0
"Additive + Recessive + Dominant","add2_rec1_dom2","add2_rec1_dom2",FALSE,0.1,5,"additive",0.4,0.368232393121187,-0.0317676068788127,0.363777753480423,0.372538005564083,1102.09222720701,400,400,0
"Additive + Recessive + Dominant","add2_rec1_dom2","add2_rec1_dom2",FALSE,0.1,5,"recessive",0.2,0.270247259348875,0.0702472593488752,0.265654286731966,0.274802994953534,808.829993004917,400,400,0
"Additive + Recessive + Dominant","add2_rec1_dom2","add2_rec1_dom2",FALSE,0.1,5,"dominant",0.4,0.361520347529938,-0.0384796524700625,0.357225709526976,0.366017189388065,1082.00357283287,400,400,0
"Additive + Recessive + Dominant","add2_rec2_dom1","add2_rec2_dom1",FALSE,0.1,5,"additive",0.4,0.360162700030659,-0.0398372999693414,0.355610766041899,0.364378435268358,1053.46663521042,400,400,1
"Additive + Recessive + Dominant","add2_rec2_dom1","add2_rec2_dom1",FALSE,0.1,5,"recessive",0.4,0.299570692246561,-0.100429307753439,0.294489313406059,0.305251938585746,876.236570699234,400,400,1
"Additive + Recessive + Dominant","add2_rec2_dom1","add2_rec2_dom1",FALSE,0.1,5,"dominant",0.2,0.340266607722781,0.140266607722781,0.336355377705261,0.344437264385078,995.271076881834,400,400,1
"Additive + Recessive","add2_rec3_dom0","add2_rec3_dom0",FALSE,0.1,5,"additive",0.4,0.348570733617196,-0.0514292663828043,0.343833298922213,0.353114252473461,1007.71527945864,400,400,1
"Additive + Recessive","add2_rec3_dom0","add2_rec3_dom0",FALSE,0.1,5,"recessive",0.6,0.333917328965395,-0.266082671034605,0.327539021342567,0.340116335008635,965.352400594789,400,400,1
"Additive + Recessive","add2_rec3_dom0","add2_rec3_dom0",FALSE,0.1,5,"dominant",0,0.317511937417409,0.317511937417409,0.313580090115864,0.32133931720459,917.92454124225,400,400,1
"Additive + Dominant","add3_rec0_dom2","add3_rec0_dom2",FALSE,0.1,5,"additive",0.6,0.384905025896216,-0.215094974103784,0.380439901056691,0.389492339280009,1202.35281607984,400,400,0
"Additive + Dominant","add3_rec0_dom2","add3_rec0_dom2",FALSE,0.1,5,"recessive",0,0.246464536405268,0.246464536405268,0.242361995855494,0.250631101362841,769.897271984674,400,400,0
"Additive + Dominant","add3_rec0_dom2","add3_rec0_dom2",FALSE,0.1,5,"dominant",0.4,0.368630437698515,-0.0313695623014847,0.364328202124881,0.372510645138352,1151.51482843735,400,400,0
"Additive + Recessive + Dominant","add3_rec1_dom1","add3_rec1_dom1",FALSE,0.1,5,"additive",0.6,0.376074977112467,-0.223925022887533,0.372090870355707,0.38058989311097,1135.31542861891,400,400,1
"Additive + Recessive + Dominant","add3_rec1_dom1","add3_rec1_dom1",FALSE,0.1,5,"recessive",0.2,0.272939957889039,0.0729399578890386,0.267887350662446,0.277704467025386,823.965868873407,400,400,1
"Additive + Recessive + Dominant","add3_rec1_dom1","add3_rec1_dom1",FALSE,0.1,5,"dominant",0.2,0.350985064998494,0.150985064998494,0.346776917829232,0.35503003081985,1059.57264843078,400,400,1
"Additive + Recessive","add3_rec2_dom0","add3_rec2_dom0",FALSE,0.1,5,"additive",0.6,0.365197657026959,-0.234802342973041,0.361133889008333,0.369955935437964,1103.19698174723,400,400,1
"Additive + Recessive","add3_rec2_dom0","add3_rec2_dom0",FALSE,0.1,5,"recessive",0.4,0.306699858357872,-0.0933001416421282,0.301179080344013,0.312018981283256,926.485566192253,400,400,1
"Additive + Recessive","add3_rec2_dom0","add3_rec2_dom0",FALSE,0.1,5,"dominant",0,0.328102484615169,0.328102484615169,0.324407634831056,0.331512189151115,991.139082539352,400,400,1
"Additive + Dominant","add4_rec0_dom1","add4_rec0_dom1",FALSE,0.1,5,"additive",0.8,0.393209923009111,-0.406790076990889,0.388608047704394,0.397940011114862,1230.64246292535,400,400,0
"Additive + Dominant","add4_rec0_dom1","add4_rec0_dom1",FALSE,0.1,5,"recessive",0,0.247694051369162,0.247694051369162,0.243679384139349,0.251761313619913,775.216492748181,400,400,0
"Additive + Dominant","add4_rec0_dom1","add4_rec0_dom1",FALSE,0.1,5,"dominant",0.2,0.359096025621727,0.159096025621727,0.355211517319479,0.362861075284477,1123.87503859507,400,400,0
"Additive + Recessive","add4_rec1_dom0","add4_rec1_dom0",FALSE,0.1,5,"additive",0.8,0.385789497847484,-0.414210502152516,0.381145027769236,0.39039435836663,1157.69921529729,400,400,0
"Additive + Recessive","add4_rec1_dom0","add4_rec1_dom0",FALSE,0.1,5,"recessive",0.2,0.278136473097759,0.0781364730977593,0.273523567500396,0.282654844132868,834.647854458001,400,400,0
"Additive + Recessive","add4_rec1_dom0","add4_rec1_dom0",FALSE,0.1,5,"dominant",0,0.336074029054757,0.336074029054757,0.332147647926679,0.339949572373956,1008.51018985567,400,400,0
"Additive only","add5_rec0_dom0","add5_rec0_dom0",FALSE,0.1,5,"additive",1,0.401653530017662,-0.598346469982338,0.396723029086755,0.407467675947751,1272.69964223634,400,400,0
"Additive only","add5_rec0_dom0","add5_rec0_dom0",FALSE,0.1,5,"recessive",0,0.248806244098491,0.248806244098491,0.244610163843318,0.252744372440282,788.380019556635,400,400,0
"Additive only","add5_rec0_dom0","add5_rec0_dom0",FALSE,0.1,5,"dominant",0,0.349540225883847,0.349540225883847,0.345679754973927,0.353077638486657,1107.57079717442,400,400,0
"Dominant only","add0_rec0_dom5","add0_rec0_dom5",FALSE,0.2,5,"additive",0,0.324480188868484,0.324480188868484,0.316208944689817,0.332557576295529,806.128057371327,400,400,0
"Dominant only","add0_rec0_dom5","add0_rec0_dom5",FALSE,0.2,5,"recessive",0,0.151545453733645,0.151545453733645,0.142236225764502,0.160467059572797,376.494610187972,400,400,0
"Dominant only","add0_rec0_dom5","add0_rec0_dom5",FALSE,0.2,5,"dominant",1,0.523974357397872,-0.476025642602128,0.511511342952805,0.538192112794773,1301.74489947901,400,400,0
"Recessive + Dominant","add0_rec1_dom4","add0_rec1_dom4",FALSE,0.2,5,"additive",0,0.295835158774584,0.295835158774584,0.286287585781123,0.304977997738836,714.554492268718,400,400,0
"Recessive + Dominant","add0_rec1_dom4","add0_rec1_dom4",FALSE,0.2,5,"recessive",0.2,0.236360988043648,0.0363609880436477,0.227900589113298,0.243858994809206,570.901736302248,400,400,0
"Recessive + Dominant","add0_rec1_dom4","add0_rec1_dom4",FALSE,0.2,5,"dominant",0.8,0.467803853181768,-0.332196146818232,0.456258761856067,0.480432806256772,1129.92433413349,400,400,0
"Recessive + Dominant","add0_rec2_dom3","add0_rec2_dom3",FALSE,0.2,5,"additive",0,0.274477544403776,0.274477544403776,0.26500410509844,0.283799277706157,659.68200629729,400,400,0
"Recessive + Dominant","add0_rec2_dom3","add0_rec2_dom3",FALSE,0.2,5,"recessive",0.4,0.328036917762175,-0.071963082237825,0.319752990030404,0.337624564611468,788.40712641538,400,400,0
"Recessive + Dominant","add0_rec2_dom3","add0_rec2_dom3",FALSE,0.2,5,"dominant",0.6,0.397485537834049,-0.202514462165951,0.389056461976626,0.40606662620557,955.320617000229,400,400,0
"Recessive + Dominant","add0_rec3_dom2","add0_rec3_dom2",FALSE,0.2,5,"additive",0,0.25031152443395,0.25031152443395,0.24032448304233,0.260116237663159,577.859148125158,400,400,0
"Recessive + Dominant","add0_rec3_dom2","add0_rec3_dom2",FALSE,0.2,5,"recessive",0.6,0.420122893937157,-0.179877106062843,0.407681125577902,0.432885411971924,969.878866534019,400,400,0
"Recessive + Dominant","add0_rec3_dom2","add0_rec3_dom2",FALSE,0.2,5,"dominant",0.4,0.329565581628892,-0.0704344183711078,0.321100119088685,0.337899820073784,760.821886575567,400,400,0
"Recessive + Dominant","add0_rec4_dom1","add0_rec4_dom1",FALSE,0.2,5,"additive",0,0.224913933869236,0.224913933869236,0.213573270205974,0.235023964287774,522.14095370221,400,400,0
"Recessive + Dominant","add0_rec4_dom1","add0_rec4_dom1",FALSE,0.2,5,"recessive",0.8,0.516490505841854,-0.283509494158147,0.500837522963155,0.532996571129375,1199.04018687963,400,400,0
"Recessive + Dominant","add0_rec4_dom1","add0_rec4_dom1",FALSE,0.2,5,"dominant",0.2,0.25859556028891,0.0585955602889103,0.249926659247899,0.266967467672409,600.333337066216,400,400,0
"Recessive only","add0_rec5_dom0","add0_rec5_dom0",FALSE,0.2,5,"additive",0,0.198484271176,0.198484271176,0.187845065478609,0.209124000488002,464.941327560276,400,400,0
"Recessive only","add0_rec5_dom0","add0_rec5_dom0",FALSE,0.2,5,"recessive",1,0.618892306586853,-0.381107693413147,0.599195203643397,0.638876082740218,1449.73004125944,400,400,0
"Recessive only","add0_rec5_dom0","add0_rec5_dom0",FALSE,0.2,5,"dominant",0,0.182623422237147,0.182623422237147,0.172027274430288,0.192206588076582,427.787934406395,400,400,0
"Additive + Dominant","add1_rec0_dom4","add1_rec0_dom4",FALSE,0.2,5,"additive",0.2,0.363867337276578,0.163867337276578,0.356247332779649,0.372964546825476,908.359017639131,400,400,0
"Additive + Dominant","add1_rec0_dom4","add1_rec0_dom4",FALSE,0.2,5,"recessive",0,0.154164456078528,0.154164456078528,0.144397286424073,0.162963155214773,384.856401034753,400,400,0
"Additive + Dominant","add1_rec0_dom4","add1_rec0_dom4",FALSE,0.2,5,"dominant",0.8,0.481968206644894,-0.318031793355106,0.469750852957471,0.493916902850418,1203.18622165439,400,400,0
"Additive + Recessive + Dominant","add1_rec1_dom3","add1_rec1_dom3",FALSE,0.2,5,"additive",0.2,0.333761864795422,0.133761864795422,0.326056937222346,0.341690456700739,837.82619169688,400,400,0
"Additive + Recessive + Dominant","add1_rec1_dom3","add1_rec1_dom3",FALSE,0.2,5,"recessive",0.2,0.245878302446669,0.0458783024466687,0.238590537138498,0.253226909363847,617.216355397747,400,400,0
"Additive + Recessive + Dominant","add1_rec1_dom3","add1_rec1_dom3",FALSE,0.2,5,"dominant",0.6,0.420359832757909,-0.179640167242091,0.411085529998702,0.428739339351524,1055.20886287524,400,400,0
"Additive + Recessive + Dominant","add1_rec2_dom2","add1_rec2_dom2",FALSE,0.2,5,"additive",0.2,0.31491154727096,0.11491154727096,0.305504720493372,0.323652707590987,748.701338729405,400,400,0
"Additive + Recessive + Dominant","add1_rec2_dom2","add1_rec2_dom2",FALSE,0.2,5,"recessive",0.4,0.330296835329207,-0.0697031646707931,0.3212145978619,0.339259387840159,785.27981883206,400,400,0
"Additive + Recessive + Dominant","add1_rec2_dom2","add1_rec2_dom2",FALSE,0.2,5,"dominant",0.4,0.354791617399833,-0.0452083826001671,0.347090433945076,0.363730899533957,843.516095929841,400,400,0
"Additive + Recessive + Dominant","add1_rec3_dom1","add1_rec3_dom1",FALSE,0.2,5,"additive",0.2,0.294979672511063,0.0949796725110632,0.286470633826298,0.302915322696056,700.709197567462,400,400,0
"Additive + Recessive + Dominant","add1_rec3_dom1","add1_rec3_dom1",FALSE,0.2,5,"recessive",0.6,0.419860854657027,-0.180139145342973,0.407532851470394,0.432270652856777,997.35808929573,400,400,0
"Additive + Recessive + Dominant","add1_rec3_dom1","add1_rec3_dom1",FALSE,0.2,5,"dominant",0.2,0.28515947283191,0.0851594728319103,0.277460918078137,0.293488880300765,677.381813078372,400,400,0
"Additive + Recessive","add1_rec4_dom0","add1_rec4_dom0",FALSE,0.2,5,"additive",0.2,0.266638295661005,0.0666382956610053,0.258635306606386,0.274526914548784,621.130859054316,400,400,0
"Additive + Recessive","add1_rec4_dom0","add1_rec4_dom0",FALSE,0.2,5,"recessive",0.8,0.524833787372058,-0.275166212627942,0.509601355157855,0.54072336725011,1222.59430290385,400,400,0
"Additive + Recessive","add1_rec4_dom0","add1_rec4_dom0",FALSE,0.2,5,"dominant",0,0.208527916966937,0.208527916966937,0.198816314216646,0.217766829641883,485.763396744599,400,400,0
"Additive + Dominant","add2_rec0_dom3","add2_rec0_dom3",FALSE,0.2,5,"additive",0.4,0.405047723110821,0.00504772311082091,0.397029939248932,0.415169711101574,1031.78186024362,400,400,0
"Additive + Dominant","add2_rec0_dom3","add2_rec0_dom3",FALSE,0.2,5,"recessive",0,0.159428964393383,0.159428964393383,0.150339311649206,0.168040505502492,406.114894796019,400,400,0
"Additive + Dominant","add2_rec0_dom3","add2_rec0_dom3",FALSE,0.2,5,"dominant",0.6,0.435523312495797,-0.164476687504203,0.425330929176464,0.445192889915125,1109.41261463018,400,400,0
"Additive + Recessive + Dominant","add2_rec1_dom2","add2_rec1_dom2",FALSE,0.2,5,"additive",0.4,0.378067049321349,-0.0219329506786505,0.369732100346484,0.385570282504902,951.699626551655,400,400,0
"Additive + Recessive + Dominant","add2_rec1_dom2","add2_rec1_dom2",FALSE,0.2,5,"recessive",0.2,0.247669333571366,0.047669333571366,0.241021998408087,0.254934676127725,623.452407955871,400,400,0
"Additive + Recessive + Dominant","add2_rec1_dom2","add2_rec1_dom2",FALSE,0.2,5,"dominant",0.4,0.374263617107284,-0.0257363828927156,0.366566694764739,0.382178015482543,942.1253327214,400,400,0
"Additive + Recessive + Dominant","add2_rec2_dom1","add2_rec2_dom1",FALSE,0.2,5,"additive",0.4,0.360810626620421,-0.0391893733795787,0.352444315503477,0.368397696353526,908.960897768982,400,400,0
"Additive + Recessive + Dominant","add2_rec2_dom1","add2_rec2_dom1",FALSE,0.2,5,"recessive",0.4,0.32820807533287,-0.0717919246671305,0.320370383306934,0.336182059630697,826.82793908795,400,400,0
"Additive + Recessive + Dominant","add2_rec2_dom1","add2_rec2_dom1",FALSE,0.2,5,"dominant",0.2,0.310981298046709,0.110981298046709,0.303833051022868,0.31831816425206,783.429918651685,400,400,0
"Additive + Recessive","add2_rec3_dom0","add2_rec3_dom0",FALSE,0.2,5,"additive",0.4,0.333855037173503,-0.066144962826497,0.326556724007987,0.341198473553058,816.405879840859,400,400,0
"Additive + Recessive","add2_rec3_dom0","add2_rec3_dom0",FALSE,0.2,5,"recessive",0.6,0.426846843914658,-0.173153156085342,0.415943857957739,0.437981963038112,1043.80714490264,400,400,0
"Additive + Recessive","add2_rec3_dom0","add2_rec3_dom0",FALSE,0.2,5,"dominant",0,0.239298118911839,0.239298118911839,0.230142271725381,0.247038430012932,585.177306199974,400,400,0
"Additive + Dominant","add3_rec0_dom2","add3_rec0_dom2",FALSE,0.2,5,"additive",0.6,0.446803122832119,-0.153196877167881,0.438512884346188,0.456758421217967,1135.45171029659,400,400,0
"Additive + Dominant","add3_rec0_dom2","add3_rec0_dom2",FALSE,0.2,5,"recessive",0,0.16065244591067,0.16065244591067,0.150832136690471,0.169163174471546,408.262801111039,400,400,0
"Additive + Dominant","add3_rec0_dom2","add3_rec0_dom2",FALSE,0.2,5,"dominant",0.4,0.39254443125721,-0.0074555687427898,0.384508855905991,0.401064628009028,997.565198320855,400,400,0
"Additive + Recessive + Dominant","add3_rec1_dom1","add3_rec1_dom1",FALSE,0.2,5,"additive",0.6,0.422156437759471,-0.177843562240529,0.413080720329383,0.431791115942763,1045.3551063958,400,400,0
"Additive + Recessive + Dominant","add3_rec1_dom1","add3_rec1_dom1",FALSE,0.2,5,"recessive",0.2,0.247144278614744,0.0471442786147445,0.239583818835056,0.255120953302574,611.985298714383,400,400,0
"Additive + Recessive + Dominant","add3_rec1_dom1","add3_rec1_dom1",FALSE,0.2,5,"dominant",0.2,0.330699283625785,0.130699283625785,0.323328969866523,0.337856279470287,818.886445637039,400,400,0
"Additive + Recessive","add3_rec2_dom0","add3_rec2_dom0",FALSE,0.2,5,"additive",0.6,0.399574633521463,-0.200425366478537,0.391217131568775,0.408286688416923,1016.20126227354,400,400,0
"Additive + Recessive","add3_rec2_dom0","add3_rec2_dom0",FALSE,0.2,5,"recessive",0.4,0.336313514914014,-0.0636864850859856,0.328164454763305,0.345731961443322,855.315101870484,400,400,0
"Additive + Recessive","add3_rec2_dom0","add3_rec2_dom0",FALSE,0.2,5,"dominant",0,0.264111851564523,0.264111851564523,0.255562281827544,0.271410324484876,671.691279738989,400,400,0
"Additive + Dominant","add4_rec0_dom1","add4_rec0_dom1",FALSE,0.2,5,"additive",0.8,0.490917387934852,-0.309082612065148,0.480603281435086,0.502084118193515,1242.17246800491,400,400,0
"Additive + Dominant","add4_rec0_dom1","add4_rec0_dom1",FALSE,0.2,5,"recessive",0,0.159636016229045,0.159636016229045,0.150506770837541,0.16781956696324,403.928378043149,400,400,0
"Additive + Dominant","add4_rec0_dom1","add4_rec0_dom1",FALSE,0.2,5,"dominant",0.2,0.349446595836103,0.149446595836103,0.342095450914167,0.357185594741999,884.2077120382,400,400,0
"Additive + Recessive","add4_rec1_dom0","add4_rec1_dom0",FALSE,0.2,5,"additive",0.8,0.455429305821661,-0.344570694178339,0.446294400317566,0.465090364263843,1188.69514826975,400,400,0
"Additive + Recessive","add4_rec1_dom0","add4_rec1_dom0",FALSE,0.2,5,"recessive",0.2,0.261307750290458,0.0613077502904575,0.254160988923119,0.268006195710001,682.027377257056,400,400,0
"Additive + Recessive","add4_rec1_dom0","add4_rec1_dom0",FALSE,0.2,5,"dominant",0,0.283262943887882,0.283262943887882,0.274997004074991,0.290069548796113,739.331621351529,400,400,0
"Additive only","add5_rec0_dom0","add5_rec0_dom0",FALSE,0.2,5,"additive",1,0.530300265187655,-0.469699734812345,0.518438466047199,0.5439990757998,1355.61324177563,400,400,0
"Additive only","add5_rec0_dom0","add5_rec0_dom0",FALSE,0.2,5,"recessive",0,0.161941331114987,0.161941331114987,0.15329704608127,0.170728928890053,413.972662775427,400,400,0
"Additive only","add5_rec0_dom0","add5_rec0_dom0",FALSE,0.2,5,"dominant",0,0.307758403697358,0.307758403697358,0.299945068954023,0.314638956965118,786.726680538686,400,400,0
"Dominant only","add0_rec0_dom5","add0_rec0_dom5",FALSE,0.3,5,"additive",0,0.250627172547898,0.250627172547898,0.240160545806941,0.260994550584129,546.981295067444,400,400,0
"Dominant only","add0_rec0_dom5","add0_rec0_dom5",FALSE,0.3,5,"recessive",0,0.076924965242759,0.076924965242759,0.0669727233826157,0.0872736154911615,167.88489725096,400,400,0
"Dominant only","add0_rec0_dom5","add0_rec0_dom5",FALSE,0.3,5,"dominant",1,0.672447862209343,-0.327552137790657,0.656293311174907,0.689681223794552,1467.58389681912,400,400,0
"Recessive + Dominant","add0_rec1_dom4","add0_rec1_dom4",FALSE,0.3,5,"additive",0,0.209089262523185,0.209089262523185,0.196365450840911,0.222101008621626,466.558097447162,400,400,0
"Recessive + Dominant","add0_rec1_dom4","add0_rec1_dom4",FALSE,0.3,5,"recessive",0.2,0.222359360179996,0.0223593601799964,0.215427143480942,0.229828967713327,496.168759615974,400,400,0
"Recessive + Dominant","add0_rec1_dom4","add0_rec1_dom4",FALSE,0.3,5,"dominant",0.8,0.568551377296818,-0.231448622703182,0.554400928683916,0.582585260823568,1268.65552870346,400,400,0
"Recessive + Dominant","add0_rec2_dom3","add0_rec2_dom3",FALSE,0.3,5,"additive",0,0.176571574879375,0.176571574879375,0.163936451950526,0.187816016701976,396.132956262081,400,400,0
"Recessive + Dominant","add0_rec2_dom3","add0_rec2_dom3",FALSE,0.3,5,"recessive",0.4,0.367530343333116,-0.0324696566668843,0.360383988785636,0.37530110738648,824.543143595029,400,400,0
"Recessive + Dominant","add0_rec2_dom3","add0_rec2_dom3",FALSE,0.3,5,"dominant",0.6,0.45589808178751,-0.14410191821249,0.44567450107808,0.465150191410348,1022.7934763343,400,400,0
"Recessive + Dominant","add0_rec3_dom2","add0_rec3_dom2",FALSE,0.3,5,"additive",0,0.15496219683103,0.15496219683103,0.142353072607305,0.165987325366273,346.406685087735,400,400,0
"Recessive + Dominant","add0_rec3_dom2","add0_rec3_dom2",FALSE,0.3,5,"recessive",0.6,0.50703484563423,-0.0929651543657704,0.494315747362189,0.518453223758697,1133.4394045255,400,400,0
"Recessive + Dominant","add0_rec3_dom2","add0_rec3_dom2",FALSE,0.3,5,"dominant",0.4,0.338002957534741,-0.0619970424652592,0.330017399248271,0.345864766076567,755.580951121459,400,400,0
"Recessive + Dominant","add0_rec4_dom1","add0_rec4_dom1",FALSE,0.3,5,"additive",0,0.130265750073941,0.130265750073941,0.11846808135179,0.141552548163205,290.287438211429,400,400,0
"Recessive + Dominant","add0_rec4_dom1","add0_rec4_dom1",FALSE,0.3,5,"recessive",0.8,0.652533762378461,-0.147466237621539,0.63601390544964,0.669625428973455,1454.1224697957,400,400,0
"Recessive + Dominant","add0_rec4_dom1","add0_rec4_dom1",FALSE,0.3,5,"dominant",0.2,0.217200487547597,0.0172004875475973,0.208070783985781,0.226401565186401,484.014969957005,400,400,0
"Recessive only","add0_rec5_dom0","add0_rec5_dom0",FALSE,0.3,5,"additive",0,0.102897794361415,0.102897794361415,0.0904687925708359,0.11568463676751,230.83858104663,400,400,0
"Recessive only","add0_rec5_dom0","add0_rec5_dom0",FALSE,0.3,5,"recessive",1,0.80277528296731,-0.19722471703269,0.779170908381272,0.826352832120641,1800.92788547632,400,400,0
"Recessive only","add0_rec5_dom0","add0_rec5_dom0",FALSE,0.3,5,"dominant",0,0.0943269226712741,0.0943269226712741,0.0826561036106862,0.106519767999741,211.61088164293,400,400,0
"Additive + Dominant","add1_rec0_dom4","add1_rec0_dom4",FALSE,0.3,5,"additive",0.2,0.335443205771623,0.135443205771623,0.32444499673089,0.345747095898434,718.683704630162,400,400,0
"Additive + Dominant","add1_rec0_dom4","add1_rec0_dom4",FALSE,0.3,5,"recessive",0,0.076344310639562,0.076344310639562,0.0657024419569021,0.0870079991863762,163.566919984754,400,400,0
"Additive + Dominant","add1_rec0_dom4","add1_rec0_dom4",FALSE,0.3,5,"dominant",0.8,0.588212483588815,-0.211787516411185,0.572771236380118,0.603212190612384,1260.23934765019,400,400,0
"Additive + Recessive + Dominant","add1_rec1_dom3","add1_rec1_dom3",FALSE,0.3,5,"additive",0.2,0.294699103661689,0.0946991036616893,0.284463991660589,0.304535825212539,664.066031927713,400,400,0
"Additive + Recessive + Dominant","add1_rec1_dom3","add1_rec1_dom3",FALSE,0.3,5,"recessive",0.2,0.226529409589084,0.0265294095890835,0.219157110612058,0.233385753994962,510.454508587317,400,400,0
"Additive + Recessive + Dominant","add1_rec1_dom3","add1_rec1_dom3",FALSE,0.3,5,"dominant",0.6,0.478771486749227,-0.121228513250773,0.466361805197043,0.489891798033997,1078.84916328309,400,400,0
"Additive + Recessive + Dominant","add1_rec2_dom2","add1_rec2_dom2",FALSE,0.3,5,"additive",0.2,0.270658497280773,0.0706584972807728,0.260913716895028,0.280826922825546,602.054595418148,400,400,0
"Additive + Recessive + Dominant","add1_rec2_dom2","add1_rec2_dom2",FALSE,0.3,5,"recessive",0.4,0.366611799974911,-0.0333882000250894,0.357920169508034,0.375056402452782,815.493772140636,400,400,0
"Additive + Recessive + Dominant","add1_rec2_dom2","add1_rec2_dom2",FALSE,0.3,5,"dominant",0.4,0.362729702744317,-0.0372702972556835,0.354181724975606,0.371751417686758,806.858408754596,400,400,0
"Additive + Recessive + Dominant","add1_rec3_dom1","add1_rec3_dom1",FALSE,0.3,5,"additive",0.2,0.248301065042298,0.048301065042298,0.239523143325564,0.257616097284888,550.600536008487,400,400,0
"Additive + Recessive + Dominant","add1_rec3_dom1","add1_rec3_dom1",FALSE,0.3,5,"recessive",0.6,0.509234599224017,-0.0907654007759829,0.497627572392878,0.520388083174658,1129.2132123519,400,400,0
"Additive + Recessive + Dominant","add1_rec3_dom1","add1_rec3_dom1",FALSE,0.3,5,"dominant",0.2,0.242464335733685,0.0424643357336849,0.234235218702753,0.251438236862739,537.657755093264,400,400,0
"Additive + Recessive","add1_rec4_dom0","add1_rec4_dom0",FALSE,0.3,5,"additive",0.2,0.220275752071241,0.0202757520712413,0.210745347734371,0.229263191224026,487.120354208487,400,400,0
"Additive + Recessive","add1_rec4_dom0","add1_rec4_dom0",FALSE,0.3,5,"recessive",0.8,0.6600878986985,-0.1399121013015,0.642579581781824,0.677423995721866,1459.72603883679,400,400,0
"Additive + Recessive","add1_rec4_dom0","add1_rec4_dom0",FALSE,0.3,5,"dominant",0,0.119636349230259,0.119636349230259,0.108497352829794,0.131239380982063,264.565210947077,400,400,0
"Additive + Dominant","add2_rec0_dom3","add2_rec0_dom3",FALSE,0.3,5,"additive",0.4,0.422495696264338,0.0224956962643381,0.411100774003889,0.433958469933008,911.517213750318,400,400,0
