tissue,model,analysis_set,distance_to_tss_kb,bin_lower_kb,bin_upper_kb,count,proportion,percentage,n_cs_total,n_cs_in_window
Testis,Weighted SuSiE-mix,CSs without a shared biological lead SNP,100,95,105,1,0.0714285714285714,7.14285714285714,15,14
Testis,Weighted SuSiE-mix,CSs without a shared biological lead SNP,110,105,115,0,0,0,15,14
Testis,Weighted SuSiE-mix,CSs without a shared biological lead SNP,120,115,125,0,0,0,15,14
Testis,Weighted SuSiE-mix,CSs without a shared biological lead SNP,130,125,135,0,0,0,15,14
Testis,Weighted SuSiE-mix,CSs without a shared biological lead SNP,140,135,145,0,0,0,15,14
Testis,Weighted SuSiE-mix,CSs without a shared biological lead SNP,150,145,155,0,0,0,15,14
Testis,Weighted SuSiE-mix,CSs without a shared biological lead SNP,160,155,165,0,0,0,15,14
Testis,Weighted SuSiE-mix,CSs without a shared biological lead SNP,170,165,175,0,0,0,15,14
Testis,Weighted SuSiE-mix,CSs without a shared biological lead SNP,180,175,185,1,0.0714285714285714,7.14285714285714,15,14
Testis,Weighted SuSiE-mix,CSs without a shared biological lead SNP,190,185,195,0,0,0,15,14
Testis,Weighted SuSiE-mix,CSs without a shared biological lead SNP,200,195,205,0,0,0,15,14
Thyroid,SuSiE,CSs without a shared biological lead SNP,-200,-205,-195,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-190,-195,-185,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-180,-185,-175,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-170,-175,-165,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-160,-165,-155,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-150,-155,-145,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-140,-145,-135,1,0.02,2,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-130,-135,-125,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-120,-125,-115,1,0.02,2,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-110,-115,-105,2,0.04,4,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-100,-105,-95,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-90,-95,-85,3,0.06,6,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-80,-85,-75,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-70,-75,-65,1,0.02,2,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-60,-65,-55,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-50,-55,-45,4,0.08,8,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-40,-45,-35,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-30,-35,-25,4,0.08,8,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-20,-25,-15,3,0.06,6,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,-10,-15,-5,5,0.1,10,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,0,-5,5,3,0.06,6,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,10,5,15,2,0.04,4,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,20,15,25,3,0.06,6,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,30,25,35,1,0.02,2,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,40,35,45,4,0.08,8,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,50,45,55,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,60,55,65,2,0.04,4,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,70,65,75,2,0.04,4,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,80,75,85,1,0.02,2,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,90,85,95,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,100,95,105,2,0.04,4,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,110,105,115,2,0.04,4,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,120,115,125,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,130,125,135,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,140,135,145,1,0.02,2,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,150,145,155,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,160,155,165,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,170,165,175,1,0.02,2,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,180,175,185,1,0.02,2,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,190,185,195,0,0,0,56,50
Thyroid,SuSiE,CSs without a shared biological lead SNP,200,195,205,1,0.02,2,56,50
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-200,-205,-195,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-190,-195,-185,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-180,-185,-175,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-170,-175,-165,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-160,-165,-155,1,0.032258064516129,3.2258064516129,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-150,-155,-145,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-140,-145,-135,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-130,-135,-125,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-120,-125,-115,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-110,-115,-105,1,0.032258064516129,3.2258064516129,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-100,-105,-95,1,0.032258064516129,3.2258064516129,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-90,-95,-85,3,0.0967741935483871,9.67741935483871,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-80,-85,-75,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-70,-75,-65,1,0.032258064516129,3.2258064516129,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-60,-65,-55,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-50,-55,-45,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-40,-45,-35,1,0.032258064516129,3.2258064516129,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-30,-35,-25,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-20,-25,-15,4,0.129032258064516,12.9032258064516,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-10,-15,-5,2,0.0645161290322581,6.45161290322581,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,0,-5,5,1,0.032258064516129,3.2258064516129,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,10,5,15,2,0.0645161290322581,6.45161290322581,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,20,15,25,3,0.0967741935483871,9.67741935483871,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,30,25,35,3,0.0967741935483871,9.67741935483871,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,40,35,45,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,50,45,55,1,0.032258064516129,3.2258064516129,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,60,55,65,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,70,65,75,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,80,75,85,1,0.032258064516129,3.2258064516129,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,90,85,95,2,0.0645161290322581,6.45161290322581,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,100,95,105,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,110,105,115,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,120,115,125,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,130,125,135,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,140,135,145,1,0.032258064516129,3.2258064516129,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,150,145,155,1,0.032258064516129,3.2258064516129,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,160,155,165,2,0.0645161290322581,6.45161290322581,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,170,165,175,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,180,175,185,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,190,185,195,0,0,0,35,31
Thyroid,Weighted SuSiE-mix,CSs without a shared biological lead SNP,200,195,205,0,0,0,35,31
Uterus,SuSiE,CSs without a shared biological lead SNP,-200,-205,-195,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-190,-195,-185,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-180,-185,-175,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-170,-175,-165,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-160,-165,-155,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-150,-155,-145,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-140,-145,-135,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-130,-135,-125,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-120,-125,-115,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-110,-115,-105,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-100,-105,-95,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-90,-95,-85,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-80,-85,-75,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-70,-75,-65,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-60,-65,-55,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-50,-55,-45,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-40,-45,-35,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-30,-35,-25,1,0.333333333333333,33.3333333333333,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-20,-25,-15,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,-10,-15,-5,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,0,-5,5,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,10,5,15,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,20,15,25,1,0.333333333333333,33.3333333333333,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,30,25,35,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,40,35,45,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,50,45,55,1,0.333333333333333,33.3333333333333,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,60,55,65,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,70,65,75,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,80,75,85,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,90,85,95,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,100,95,105,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,110,105,115,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,120,115,125,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,130,125,135,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,140,135,145,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,150,145,155,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,160,155,165,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,170,165,175,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,180,175,185,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,190,185,195,0,0,0,3,3
Uterus,SuSiE,CSs without a shared biological lead SNP,200,195,205,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-200,-205,-195,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-190,-195,-185,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-180,-185,-175,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-170,-175,-165,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-160,-165,-155,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-150,-155,-145,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-140,-145,-135,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-130,-135,-125,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-120,-125,-115,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-110,-115,-105,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-100,-105,-95,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-90,-95,-85,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-80,-85,-75,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-70,-75,-65,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-60,-65,-55,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-50,-55,-45,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-40,-45,-35,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-30,-35,-25,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-20,-25,-15,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-10,-15,-5,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,0,-5,5,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,10,5,15,1,0.333333333333333,33.3333333333333,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,20,15,25,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,30,25,35,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,40,35,45,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,50,45,55,1,0.333333333333333,33.3333333333333,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,60,55,65,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,70,65,75,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,80,75,85,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,90,85,95,1,0.333333333333333,33.3333333333333,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,100,95,105,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,110,105,115,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,120,115,125,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,130,125,135,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,140,135,145,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,150,145,155,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,160,155,165,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,170,165,175,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,180,175,185,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,190,185,195,0,0,0,3,3
Uterus,Weighted SuSiE-mix,CSs without a shared biological lead SNP,200,195,205,0,0,0,3,3
Vagina,SuSiE,CSs without a shared biological lead SNP,-200,-205,-195,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-190,-195,-185,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-180,-185,-175,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-170,-175,-165,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-160,-165,-155,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-150,-155,-145,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-140,-145,-135,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-130,-135,-125,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-120,-125,-115,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-110,-115,-105,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-100,-105,-95,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-90,-95,-85,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-80,-85,-75,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-70,-75,-65,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-60,-65,-55,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-50,-55,-45,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-40,-45,-35,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-30,-35,-25,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-20,-25,-15,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,-10,-15,-5,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,0,-5,5,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,10,5,15,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,20,15,25,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,30,25,35,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,40,35,45,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,50,45,55,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,60,55,65,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,70,65,75,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,80,75,85,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,90,85,95,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,100,95,105,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,110,105,115,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,120,115,125,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,130,125,135,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,140,135,145,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,150,145,155,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,160,155,165,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,170,165,175,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,180,175,185,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,190,185,195,0,,,0,0
Vagina,SuSiE,CSs without a shared biological lead SNP,200,195,205,0,,,0,0
Vagina,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-200,-205,-195,0,,,0,0
Vagina,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-190,-195,-185,0,,,0,0
Vagina,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-180,-185,-175,0,,,0,0
Vagina,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-170,-175,-165,0,,,0,0
Vagina,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-160,-165,-155,0,,,0,0
Vagina,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-150,-155,-145,0,,,0,0
Vagina,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-140,-145,-135,0,,,0,0
Vagina,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-130,-135,-125,0,,,0,0
Vagina,Weighted SuSiE-mix,CSs without a shared biological lead SNP,-120,-125,-115,0,,,0,0
