gene,tissue,result_file,n_ind,n_SNP,n_mix_predictor,n_add_rm,n_rec_rm,n_dom_rm,mean_count,median_count,min_pv,dif_elbo,dif_elbo_perm,log_lik_add,log_lik_mix,log_lik_add_perm,log_lik_mix_perm,ncs_susie,ncs_susie_mix,perm_cs_susie,perm_cs_susie_mix,n_add_cs_snps,n_mix_cs_snps,overlap_snp,pct_add_cs_snps_retained,n_add_cs_snps_not_retained,pct_add_cs_snps_not_retained,overlap,overlap_cs_pairs,overlap_pairwise_sum,overlap_coding,pct_add_cs_snps_retained_additive_coding,n_add_cs_snps_other_coding_only,pct_add_cs_snps_other_coding_only,pct_shared_snps_other_coding_only,n_shared_snps_preferred_additive,n_shared_snps_preferred_dominant,n_shared_snps_preferred_recessive,n_shared_snps_preferred_nonadditive,n_shared_snps_preference_ambiguous,pct_shared_snps_preferred_nonadditive,n_add_cs_snps_perm,n_mix_cs_snps_perm,overlap_snp_perm,overlap_perm,pct_add_cs_snps_retained_perm,n_add_cs_snps_not_retained_perm,pct_add_cs_snps_not_retained_perm,overlap_cs_pairs_perm,overlap_pairwise_sum_perm,overlap_coding_perm,pct_add_cs_snps_retained_additive_coding_perm,n_add_cs_snps_other_coding_only_perm,pct_add_cs_snps_other_coding_only_perm,n_shared_snps_preferred_additive_perm,n_shared_snps_preferred_dominant_perm,n_shared_snps_preferred_recessive_perm,n_shared_snps_preferred_nonadditive_perm,n_shared_snps_preference_ambiguous_perm,pct_shared_snps_preferred_nonadditive_perm,n_add,n_rec,n_dom,n_add_perm,n_rec_perm,n_dom_perm,converged_add,converged_mix,converged_add_perm,converged_mix_perm,has_weighted_fit_mix,ncs_weighted_fit_mix,elbo_weighted_mix,dif_elbo_weighted_vs_add,dif_elbo_weighted_vs_mix,log_lik_weighted_mix,converged_weighted_fit_mix,n_add_weighted,n_dom_weighted,n_rec_weighted,weighted_prior_target_additive,weighted_prior_target_dominant,weighted_prior_target_recessive,weighted_prior_realized_additive,weighted_prior_realized_dominant,weighted_prior_realized_recessive,n_weighted_mix_cs_snps,overlap_snp_add_weighted,pct_add_cs_snps_retained_weighted,overlap_coding_add_weighted,overlap_cs_pairs_add_weighted,mix_weighted_overlap_snp,mix_weighted_union_snp,mix_weighted_jaccard_snp,pct_mix_cs_snps_retained_weighted,pct_weighted_cs_snps_retained_mix,mix_weighted_overlap_cs_pairs,mix_weighted_overlap_pairwise_sum,mix_weighted_same_cs_count,mix_weighted_same_cs_snp_sets,mix_weighted_same_cs_predictor_sets,mix_weighted_same_lead_snp_set,mix_weighted_same_lead_predictor_set,em_iteration,coding_pattern,number_coding_types
ABO,Skin,ABO.rds,522,2961,8341,0,542,0,859.666666666667,707.5,1.64901337424412e-11,3.2343511843718,0.000801614971805975,-703.303319040122,-697.62959011573,-735.179214865057,-735.179214865057,2,2,0,0,83,79,67,80.7228915662651,16,19.2771084337349,67,2,67,64,77.1084337349398,3,3.6144578313253,4.47761194029851,64,3,0,3,0,4.47761194029851,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-713.841115544433,2.35441513073704,-0.879936053634765,-697.748671495698,TRUE,1,1,0,0.933012125240914,0.0649603341354519,0.00202754062363396,0.933012125240914,0.0649603341354519,0.00202754062363396,78,69,83.1325301204819,67,2,76,81,0.938271604938272,96.2025316455696,97.4358974358974,2,76,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
ACCS,Adipose Tissue,ACCS.rds,470,2109,5924,0,403,0,2079.01489361702,1942.5,2.04132251301323e-12,1.79575231884974,0.0005684452787591,-628.8890359622,-625.140491206013,-666.254030580006,-666.254030580006,2,2,0,0,25,12,11,44,14,56,11,2,11,2,8,9,36,81.8181818181818,1,10,0,10,0,90.9090909090909,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-644.411624898698,0.784609887075703,-1.01114243177403,-626.503424935538,TRUE,1,1,0,0.941167127356332,0.0554230546585655,0.00340981798510223,0.941167127356332,0.0554230546585655,0.00340981798510223,15,15,60,15,2,11,16,0.6875,91.6666666666667,73.3333333333333,2,11,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
ACOT1,Adipose Tissue,ACOT1.rds,470,2058,5870,0,304,0,637.472340425532,476,3.03227949481836e-16,1.18108543225355,0.000567998714586793,-620.693946076411,-617.127673801081,-666.254030580006,-666.254030580006,2,2,0,0,7,5,5,71.4285714285714,2,28.5714285714286,5,2,5,4,57.1428571428572,1,14.2857142857143,20,4,1,0,1,0,20,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-637.892327681193,0.753913375472735,-0.427172056780819,-618.431994823465,TRUE,1,1,0,0.941167127356332,0.0554230546585655,0.00340981798510223,0.941167127356332,0.0554230546585655,0.00340981798510223,6,6,85.7142857142857,6,2,5,6,0.833333333333333,100,83.3333333333333,2,5,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
ADCY3,Blood,ADCY3.rds,435,1678,4700,0,334,0,1004.00459770115,349,1.47250540962835e-19,2.83367640549659,0.000450291694278349,-577.07143920516,-573.473012189398,-616.591585743734,-616.591585743734,1,1,0,0,52,47,42,80.7692307692308,10,19.2307692307692,42,1,42,0,0,42,80.7692307692308,100,0,42,0,42,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-581.249993506979,1.89917158945536,-0.934504816041226,-573.804244535604,TRUE,0,1,0,0.862736114670144,0.127550185199881,0.00971370012997481,0.862736114670144,0.127550185199881,0.00971370012997481,49,44,84.6153846153846,14,1,47,49,0.959183673469388,100,95.9183673469388,1,47,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
ADD2,Nerve,ADD2.rds,354,2871,7948,0,665,0,306.847457627119,222,8.28116768056745e-48,3.1808973251392,0.000756470976170931,-396.037725303365,-391.841903877512,-501.658658586283,-501.658658586283,1,1,0,0,3,3,3,100,0,0,3,1,3,0,0,3,100,100,0,3,0,3,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-404.436276578579,1.17539998561603,-2.00549733952317,-393.019413645529,TRUE,0,1,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,3,3,100,3,1,3,3,1,100,100,1,3,TRUE,TRUE,FALSE,TRUE,TRUE,12,D,1
AKR1C2,Brain,AKR1C2.rds,257,3937,10529,0,1282,0,279.509727626459,227,7.69363031309766e-18,1.6059854964974,0.000982178687536361,-328.812054941522,-326.068285045655,-364.023368393417,-364.023368393417,1,1,0,0,37,48,36,97.2972972972973,1,2.7027027027027,36,1,36,2,5.40540540540541,34,91.8918918918919,94.4444444444444,0,36,0,36,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-334.822840267461,0.627972247148534,-0.978013249348862,-326.932077669603,TRUE,0,1,0,0.900828938997283,0.0970505427883882,0.00212051821432854,0.900828938997283,0.0970505427883882,0.00212051821432854,38,34,91.8918918918919,33,1,38,48,0.791666666666667,79.1666666666667,100,1,38,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
AKR1C2,Skin,AKR1C2.rds,522,3937,11001,0,810,0,1727.72413793103,1309.5,1.26261232270996e-15,1.36247364399583,0.00105250088722642,-709.73612586649,-707.429600351788,-740.038293254798,-740.038293254798,1,1,0,0,37,42,36,97.2972972972973,1,2.7027027027027,36,1,36,12,32.4324324324324,24,64.8648648648649,66.6666666666667,0,35,0,35,1,97.2222222222222,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-716.312985953247,0.449901183054635,-0.912572460941192,-708.705098632564,TRUE,0,1,0,0.933012125240914,0.0649603341354519,0.00202754062363396,0.933012125240914,0.0649603341354519,0.00202754062363396,43,37,100,37,1,42,43,0.976744186046512,100,97.6744186046512,1,42,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
AMACR,Blood,AMACR.rds,435,2099,6049,0,248,0,300.650574712644,178,2.44651025334747e-16,2.29195199034393,0.000588560136520755,-583.878136382028,-580.583689088553,-616.591585743734,-616.591585743734,1,1,0,0,9,9,9,100,0,0,9,1,9,0,0,9,100,100,0,9,0,9,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-589.97938392988,1.46948851231957,-0.822463478024361,-581.12898314743,TRUE,0,1,0,0.862736114670144,0.127550185199881,0.00971370012997481,0.862736114670144,0.127550185199881,0.00971370012997481,9,9,100,6,1,9,9,1,100,100,1,9,TRUE,TRUE,FALSE,TRUE,TRUE,12,D,1
AMZ1,Lung,AMZ1.rds,323,2995,8424,0,561,0,107.043343653251,60,2.41442942031461e-42,7.77998175343009,-0.114481771578653,-364.47151611535,-355.599089250522,-457.681119539536,-457.672058805041,1,1,0,0,1,1,1,100,0,0,1,1,1,0,0,1,100,100,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-369.123946838045,6.11889228255467,-1.66108947087542,-355.61211069793,TRUE,0,1,0,0.930764682521748,0.0673943101777559,0.00184100730049573,0.930764682521748,0.0673943101777559,0.00184100730049573,1,1,100,0,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,12,D,1
ANKRD33B,Muscle,ANKRD33B.rds,477,2618,7382,0,472,0,1039.82599580713,482,2.22292611050229e-13,4.17157834940781,0.000709838432157994,-649.95947757124,-644.668136088196,-676.186523626109,-676.186523626109,1,1,0,0,6,6,6,100,0,0,6,1,6,0,0,6,100,100,0,6,0,6,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-655.882930164918,2.15134961217791,-2.0202287372299,-645.123599572528,TRUE,0,1,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815717,0.0430435225995494,0.00162594558473393,6,6,100,3,1,6,6,1,100,100,1,6,TRUE,TRUE,FALSE,TRUE,TRUE,12,D,1
ANO7,Brain,ANO7.rds,257,2410,6754,0,476,0,119.801556420234,95,6.92219330053482e-13,1.69951880737887,0.000647262249344749,-339.105062291854,-335.955213531595,-364.023368393417,-364.023368393417,1,1,0,0,4,3,3,75,1,25,3,1,3,1,25,2,50,66.6666666666667,0,3,0,3,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-346.893991723457,0.812610314653796,-0.88690849272507,-337.059817352408,TRUE,0,1,0,0.900828938997283,0.0970505427883882,0.00212051821432854,0.900828938997283,0.0970505427883882,0.00212051821432854,4,4,100,3,1,3,4,0.75,100,75,1,3,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
AOC1,Blood,AOC1.rds,435,2864,8270,0,322,0,175.059770114943,42,8.25020041930964e-43,10.9243875922469,0.000805489955837402,-521.654780117191,-509.572030381479,-615.720556302606,-615.720556302606,1,1,0,0,8,8,8,100,0,0,8,1,8,0,0,8,100,100,0,8,0,8,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-520.308476842034,9.92579182823158,-0.998595764015363,-509.572314493971,TRUE,0,1,0,0.862736114670144,0.127550185199881,0.00971370012997481,0.862736114670144,0.127550185199881,0.00971370012997481,8,8,100,0,1,8,8,1,100,100,1,8,TRUE,TRUE,TRUE,TRUE,TRUE,12,D,1
AOC1,Liver,AOC1.rds,140,2864,7696,0,896,0,265.821428571429,130.5,1.0032901431645e-22,2.95151692712312,0.000719967463567173,-149.728830655474,-145.656396668971,-198.010960576874,-198.010960576874,1,1,0,0,4,3,3,75,1,25,3,1,3,0,0,3,75,100,0,3,0,3,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-157.099886047994,1.74775038778307,-1.20376653934005,-146.11626941621,TRUE,0,1,0,0.890590678632766,0.0996675572205127,0.00974176414672103,0.890590678632766,0.0996675572205127,0.00974176414672103,3,3,75,3,1,3,3,1,100,100,1,3,TRUE,TRUE,FALSE,TRUE,TRUE,12,D,1
APOA1,Heart,APOA1.rds,331,2630,6814,0,1076,0,700.353474320242,377,9.01657023970231e-09,1.86215185455069,0.000623420718284251,-453.280536277532,-450.564166995689,-469.023434530328,-469.023434530328,1,1,0,0,3,3,3,100,0,0,3,1,3,1,33.3333333333333,2,66.6666666666667,66.6666666666667,0,3,0,3,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-461.097738589103,0.818303269002286,-1.0438485855484,-451.540587336119,TRUE,0,1,0,0.907409119281138,0.0877991270187996,0.00479175370006282,0.907409119281137,0.0877991270187996,0.00479175370006282,3,3,100,3,1,3,3,1,100,100,1,3,TRUE,TRUE,FALSE,TRUE,TRUE,12,D,1
APOBEC3B,Blood,APOBEC3B.rds,435,2005,5728,0,287,0,396.841379310345,180,5.53961665721595e-47,0.80678800554989,0.00055473827046626,-491.339686652344,-488.578662352528,-616.591585743734,-616.591585743734,2,2,0,0,2,2,2,100,0,0,2,2,2,2,100,0,0,0,1,1,0,1,0,50,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-510.28724389285,0.956476300754446,0.149688295204555,-489.220760084104,TRUE,1,1,0,0.862736114670144,0.127550185199881,0.00971370012997481,0.862736114670144,0.127550185199881,0.00971370012997481,2,2,100,2,2,2,2,1,100,100,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,12,AD,2
APOBEC3D,Nerve,APOBEC3D.rds,354,2020,5745,0,315,0,185.276836158192,167,4.39135856575072e-11,2.18209869907633,0.000555036143623511,-481.215592858169,-476.651776703762,-501.658658586283,-501.658658586283,1,1,0,0,15,2,2,13.3333333333333,13,86.6666666666667,2,1,2,1,6.66666666666667,1,6.66666666666667,50,0,2,0,2,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-488.110591262729,0.357666204073666,-1.82443249500267,-479.478668167841,TRUE,0,1,0,0.963677116962512,0.0352408233355386,0.00108205970194926,0.963677116962512,0.0352408233355386,0.00108205970194926,13,13,86.6666666666667,13,1,2,13,0.153846153846154,100,15.3846153846154,1,2,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
APOBEC3G,Blood Vessel,APOBEC3G.rds,450,2093,5991,0,288,0,240.168888888889,195,3.46562316073591e-10,2.70460743693263,0.000580812280759346,-619.087647915416,-615.18381706443,-637.875486340248,-637.875486340248,1,1,0,0,11,12,11,100,0,0,11,1,11,0,0,11,100,100,0,11,0,11,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-625.074342696749,1.11600714689132,-1.58860029004131,-616.251149625607,TRUE,0,1,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,12,11,100,9,1,12,12,1,100,100,1,12,TRUE,TRUE,FALSE,TRUE,TRUE,12,D,1
APOC2,Lung,APOC2.rds,323,2272,6249,0,567,0,439.244582043344,268,5.7270099684551e-10,2.34284270521255,0.000592581559999417,-440.414437696974,-436.738980375742,-457.672058805041,-457.672058805041,1,1,0,0,11,11,9,81.8181818181818,2,18.1818181818182,9,1,9,1,9.09090909090909,8,72.7272727272727,88.8888888888889,0,8,1,9,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-446.816984920756,0.831475101900765,-1.51136760331178,-437.697462416425,TRUE,0,1,0,0.930764682521748,0.0673943101777559,0.00184100730049573,0.930764682521749,0.0673943101777559,0.00184100730049573,10,9,81.8181818181818,9,1,10,11,0.909090909090909,90.9090909090909,100,1,10,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
APOL4,Heart,APOL4.rds,331,1926,5356,0,422,0,460.948640483384,345,1.3700101875147e-24,0.724166396611054,-2.39095757592622e-05,-402.782999111209,-400.053728247436,-469.026480157542,-469.023434530328,2,2,0,0,43,48,43,100,0,0,43,2,43,10,23.2558139534884,33,76.7441860465116,76.7441860465116,7,34,2,36,0,83.7209302325582,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-415.945245146552,0.617042689353582,-0.107123707257472,-401.000089289035,TRUE,1,1,0,0.907409119281138,0.0877991270187996,0.00479175370006282,0.907409119281137,0.0877991270187996,0.00479175370006282,43,41,95.3488372093023,38,2,43,48,0.895833333333333,89.5833333333333,100,2,43,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
ARHGAP40,Thyroid,ARHGAP40.rds,390,1838,5101,0,413,0,109.182051282051,45.5,1.61708550331615e-33,3.76797480317742,0.000486199753595429,-458.988413810995,-453.44676047023,-552.68080608251,-552.68080608251,2,2,0,0,5,4,4,80,1,20,4,2,4,1,20,3,60,75,1,3,0,3,0,75,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-475.243395470417,2.44643747040197,-1.32153733277545,-453.794724957412,TRUE,1,1,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,4,4,80,2,2,4,4,1,100,100,2,4,TRUE,TRUE,FALSE,TRUE,TRUE,12,AD,2
ASNS,Thyroid,ASNS.rds,390,2718,7477,0,677,0,2569.73846153846,2002.5,1.06673241634279e-12,0.527501528697371,0.000709092399802103,-519.6823650029,-516.292582879146,-552.739928256339,-552.739928256339,2,2,0,0,133,99,96,72.1804511278196,37,27.8195488721805,96,2,96,33,24.812030075188,63,47.3684210526316,65.625,3,93,0,93,0,96.875,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-532.932673712678,0.140530785326177,-0.386970743371194,-519.01346882694,TRUE,1,1,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,149,133,100,133,2,97,151,0.642384105960265,97.979797979798,65.1006711409396,2,97,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
ATG10,Ovary,ATG10.rds,106,1520,3766,0,794,0,273.839622641509,253.5,2.08332158696714e-09,1.96114024623287,0.000334666900130287,-132.500510994415,-129.719832485396,-149.768589792084,-149.768589792084,1,1,0,0,43,50,43,100,0,0,43,1,43,3,6.97674418604651,40,93.0232558139535,93.0232558139535,0,43,0,43,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-137.112303052015,0.758292615291765,-1.20284763094111,-130.73131786876,TRUE,0,1,0,0.88256736565681,0.0795406423090646,0.0378919920341254,0.88256736565681,0.0795406423090646,0.0378919920341254,44,43,100,41,1,44,50,0.88,88,100,1,44,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
ATIC,Adipose Tissue,ATIC.rds,470,1931,5516,0,277,0,2651.06382978723,2494.5,3.4319286635955e-11,3.00999568016937,0.000534176989503976,-637.99843751019,-630.57461766871,-666.254030580006,-666.254030580006,2,2,0,0,309,26,25,8.09061488673139,284,91.9093851132686,25,2,25,16,5.17799352750809,9,2.9126213592233,36,16,9,0,9,0,36,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-648.050700659001,2.19401606820782,-0.815979611961552,-630.95003174217,TRUE,1,1,0,0.941167127356332,0.0554230546585655,0.00340981798510223,0.941167127356332,0.0554230546585655,0.00340981798510223,29,29,9.38511326860841,22,2,25,30,0.833333333333333,96.1538461538462,86.2068965517242,2,25,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
B4GALNT3,Spleen,B4GALNT3.rds,146,2192,5696,0,880,0,221.143835616438,193.5,1.17067663524804e-25,2.9267334768233,0.000522106004154921,-151.260737079313,-147.419290641416,-206.524356731918,-206.524356731918,1,1,0,0,1,1,1,100,0,0,1,1,1,0,0,1,100,100,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-160.307695331883,1.20116696115443,-1.72556651566887,-148.382956027428,TRUE,0,1,0,0.946299904697616,0.0521914805652733,0.00150861473711097,0.946299904697616,0.0521914805652733,0.00150861473711097,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,12,D,1
C1GALT1,Blood Vessel,C1GALT1.rds,450,3521,9780,0,783,0,1251.11111111111,1087.5,4.20515947079336e-09,5.73863337885223,0.000932571260818804,-621.938470157811,-614.528833989131,-637.875486340248,-637.875486340248,1,1,0,0,12,9,8,66.6666666666667,4,33.3333333333333,8,1,8,0,0,8,66.6666666666667,100,0,8,0,8,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-625.858300484692,3.82574847694775,-1.91288490190448,-614.630678789632,TRUE,0,1,0,0.944257981084007,0.0523967434981818,0.00334527541781087,0.944257981084007,0.0523967434981818,0.00334527541781087,10,8,66.6666666666667,0,1,9,10,0.9,100,90,1,9,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
C1GALT1,Thyroid,C1GALT1.rds,390,3521,9810,0,753,0,1613.28461538462,1481.5,6.30410132574492e-20,11.4314171859334,0.000937040957751378,-512.125400144309,-489.289688558343,-552.739928256339,-552.739928256339,1,2,0,0,7,12,5,71.4285714285714,2,28.5714285714286,5,2,5,2,28.5714285714286,3,42.8571428571429,60,2,3,0,3,0,60,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-510.533361997268,10.6801653528888,-0.751251833044535,-490.954790826657,TRUE,1,1,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,11,4,57.1428571428572,4,2,11,12,0.916666666666667,91.6666666666667,100,2,11,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
C7orf25,Blood,C7orf25.rds,435,2330,6458,0,532,0,494.67816091954,295,1.21705638035332e-15,1.0794396459745,0.000615079661656637,-585.458283200777,-583.715331590674,-616.591585743734,-616.591585743734,1,1,0,0,52,61,52,100,0,0,52,1,52,25,48.0769230769231,27,51.9230769230769,51.9230769230769,0,52,0,52,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-590.758475890541,0.56255425844779,-0.516885387526713,-584.439118833839,TRUE,0,1,0,0.862736114670144,0.127550185199881,0.00971370012997481,0.862736114670144,0.127550185199881,0.00971370012997481,54,51,98.0769230769231,50,1,54,61,0.885245901639344,88.5245901639344,100,1,54,TRUE,FALSE,FALSE,TRUE,TRUE,12,D,1
CBS,Thyroid,CBS.rds,390,2074,5633,0,589,0,421.369230769231,318.5,1.60069813967744e-18,2.10761582867963,0.000530301877006423,-492.074716343945,-486.945377216229,-552.739928256339,-552.739928256339,3,3,0,0,84,77,65,77.3809523809524,19,22.6190476190476,65,2,65,65,77.3809523809524,0,0,0,64,1,0,1,0,1.53846153846154,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,3,-512.824074827953,1.6495110210833,-0.458104807596328,-487.798609620381,TRUE,2,1,0,0.964639408422988,0.0336120560203614,0.00174853555665088,0.964639408422988,0.0336120560203614,0.00174853555665088,75,61,72.6190476190476,61,2,73,79,0.924050632911392,94.8051948051948,97.3333333333333,3,73,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
CCZ1,Colon,CCZ1.rds,332,2177,5749,0,782,0,410.89156626506,373.5,1.44814888328252e-15,0.124343798988093,0.000532238047412648,-409.884083532023,-407.130010730457,-470.442356744422,-470.442356744422,3,3,0,0,7,6,6,85.7142857142857,1,14.2857142857143,6,3,6,6,85.7142857142857,0,0,0,1,2,0,2,3,33.3333333333333,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,3,-436.502088737512,0.355906396826242,0.231562597838149,-408.648201335986,TRUE,2,1,0,0.92027031988356,0.0747644052432077,0.00496527487323349,0.920270319883559,0.0747644052432076,0.00496527487323348,6,6,85.7142857142857,6,3,6,6,1,100,100,3,6,TRUE,TRUE,FALSE,TRUE,TRUE,12,AD,2
CCZ1,Muscle,CCZ1.rds,477,2177,6010,0,521,0,306.35429769392,269,3.42868402852245e-14,-1.06170264720595,0.000571126671502498,-611.236679736785,-612.178655643624,-676.186523626109,-676.186523626109,3,3,0,0,7,11,1,14.2857142857143,6,85.7142857142857,1,1,1,1,14.2857142857143,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,3,-640.909644474179,-1.83054096989702,-0.768838322691067,-612.746343183778,TRUE,2,1,0,0.955330531815717,0.0430435225995494,0.00162594558473393,0.955330531815716,0.0430435225995494,0.00162594558473393,10,1,14.2857142857143,1,1,10,11,0.909090909090909,90.9090909090909,100,3,10,TRUE,FALSE,FALSE,TRUE,TRUE,12,AD,2
CD22,Breast,CD22.rds,269,2462,6670,0,716,0,200.695167286245,147,7.7212190859206e-11,4.29788332919065,0.000626998202619689,-360.444889907386,-354.784956040045,-381.05037875085,-381.05037875085,1,1,0,0,2,1,1,50,1,50,1,1,1,0,0,1,50,100,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-367.296931467513,2.52953459253268,-1.76834873665797,-355.125248880349,TRUE,0,1,0,0.937186253003572,0.0592567595904155,0.00355698740601229,0.937186253003572,0.0592567595904155,0.00355698740601229,1,1,50,1,1,1,1,1,100,100,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,12,D,1
