tissue,model,distance_to_tss_kb,bin_lower_kb,bin_upper_kb,count,proportion,percentage,n_cs_total,n_cs_in_window
Blood Vessel,SuSiE-mix,190,185,195,0,0,0,558,529
Blood Vessel,SuSiE-mix,200,195,205,3,0.0056710775047259,0.56710775047259,558,529
Brain,SuSiE,-200,-205,-195,0,0,0,89,85
Brain,SuSiE,-190,-195,-185,0,0,0,89,85
Brain,SuSiE,-180,-185,-175,0,0,0,89,85
Brain,SuSiE,-170,-175,-165,0,0,0,89,85
Brain,SuSiE,-160,-165,-155,0,0,0,89,85
Brain,SuSiE,-150,-155,-145,0,0,0,89,85
Brain,SuSiE,-140,-145,-135,0,0,0,89,85
Brain,SuSiE,-130,-135,-125,1,0.0117647058823529,1.17647058823529,89,85
Brain,SuSiE,-120,-125,-115,0,0,0,89,85
Brain,SuSiE,-110,-115,-105,0,0,0,89,85
Brain,SuSiE,-100,-105,-95,1,0.0117647058823529,1.17647058823529,89,85
Brain,SuSiE,-90,-95,-85,0,0,0,89,85
Brain,SuSiE,-80,-85,-75,2,0.0235294117647059,2.35294117647059,89,85
Brain,SuSiE,-70,-75,-65,0,0,0,89,85
Brain,SuSiE,-60,-65,-55,2,0.0235294117647059,2.35294117647059,89,85
Brain,SuSiE,-50,-55,-45,2,0.0235294117647059,2.35294117647059,89,85
Brain,SuSiE,-40,-45,-35,4,0.0470588235294118,4.70588235294118,89,85
Brain,SuSiE,-30,-35,-25,0,0,0,89,85
Brain,SuSiE,-20,-25,-15,10,0.117647058823529,11.7647058823529,89,85
Brain,SuSiE,-10,-15,-5,13,0.152941176470588,15.2941176470588,89,85
Brain,SuSiE,0,-5,5,17,0.2,20,89,85
Brain,SuSiE,10,5,15,5,0.0588235294117647,5.88235294117647,89,85
Brain,SuSiE,20,15,25,12,0.141176470588235,14.1176470588235,89,85
Brain,SuSiE,30,25,35,7,0.0823529411764706,8.23529411764706,89,85
Brain,SuSiE,40,35,45,4,0.0470588235294118,4.70588235294118,89,85
Brain,SuSiE,50,45,55,1,0.0117647058823529,1.17647058823529,89,85
Brain,SuSiE,60,55,65,0,0,0,89,85
Brain,SuSiE,70,65,75,1,0.0117647058823529,1.17647058823529,89,85
Brain,SuSiE,80,75,85,1,0.0117647058823529,1.17647058823529,89,85
Brain,SuSiE,90,85,95,0,0,0,89,85
Brain,SuSiE,100,95,105,0,0,0,89,85
Brain,SuSiE,110,105,115,0,0,0,89,85
Brain,SuSiE,120,115,125,0,0,0,89,85
Brain,SuSiE,130,125,135,0,0,0,89,85
Brain,SuSiE,140,135,145,0,0,0,89,85
Brain,SuSiE,150,145,155,0,0,0,89,85
Brain,SuSiE,160,155,165,1,0.0117647058823529,1.17647058823529,89,85
Brain,SuSiE,170,165,175,0,0,0,89,85
Brain,SuSiE,180,175,185,0,0,0,89,85
Brain,SuSiE,190,185,195,0,0,0,89,85
Brain,SuSiE,200,195,205,1,0.0117647058823529,1.17647058823529,89,85
Brain,SuSiE-mix,-200,-205,-195,0,0,0,90,86
Brain,SuSiE-mix,-190,-195,-185,0,0,0,90,86
Brain,SuSiE-mix,-180,-185,-175,0,0,0,90,86
Brain,SuSiE-mix,-170,-175,-165,0,0,0,90,86
Brain,SuSiE-mix,-160,-165,-155,0,0,0,90,86
Brain,SuSiE-mix,-150,-155,-145,0,0,0,90,86
Brain,SuSiE-mix,-140,-145,-135,0,0,0,90,86
Brain,SuSiE-mix,-130,-135,-125,1,0.0116279069767442,1.16279069767442,90,86
Brain,SuSiE-mix,-120,-125,-115,0,0,0,90,86
Brain,SuSiE-mix,-110,-115,-105,0,0,0,90,86
Brain,SuSiE-mix,-100,-105,-95,2,0.0232558139534884,2.32558139534884,90,86
Brain,SuSiE-mix,-90,-95,-85,0,0,0,90,86
Brain,SuSiE-mix,-80,-85,-75,1,0.0116279069767442,1.16279069767442,90,86
Brain,SuSiE-mix,-70,-75,-65,0,0,0,90,86
Brain,SuSiE-mix,-60,-65,-55,2,0.0232558139534884,2.32558139534884,90,86
Brain,SuSiE-mix,-50,-55,-45,1,0.0116279069767442,1.16279069767442,90,86
Brain,SuSiE-mix,-40,-45,-35,4,0.0465116279069768,4.65116279069768,90,86
Brain,SuSiE-mix,-30,-35,-25,1,0.0116279069767442,1.16279069767442,90,86
Brain,SuSiE-mix,-20,-25,-15,10,0.116279069767442,11.6279069767442,90,86
Brain,SuSiE-mix,-10,-15,-5,13,0.151162790697674,15.1162790697674,90,86
Brain,SuSiE-mix,0,-5,5,17,0.197674418604651,19.7674418604651,90,86
Brain,SuSiE-mix,10,5,15,5,0.0581395348837209,5.81395348837209,90,86
Brain,SuSiE-mix,20,15,25,12,0.13953488372093,13.953488372093,90,86
Brain,SuSiE-mix,30,25,35,7,0.0813953488372093,8.13953488372093,90,86
Brain,SuSiE-mix,40,35,45,4,0.0465116279069768,4.65116279069768,90,86
Brain,SuSiE-mix,50,45,55,2,0.0232558139534884,2.32558139534884,90,86
Brain,SuSiE-mix,60,55,65,0,0,0,90,86
Brain,SuSiE-mix,70,65,75,0,0,0,90,86
Brain,SuSiE-mix,80,75,85,1,0.0116279069767442,1.16279069767442,90,86
Brain,SuSiE-mix,90,85,95,0,0,0,90,86
Brain,SuSiE-mix,100,95,105,0,0,0,90,86
Brain,SuSiE-mix,110,105,115,0,0,0,90,86
Brain,SuSiE-mix,120,115,125,0,0,0,90,86
Brain,SuSiE-mix,130,125,135,0,0,0,90,86
Brain,SuSiE-mix,140,135,145,0,0,0,90,86
Brain,SuSiE-mix,150,145,155,0,0,0,90,86
Brain,SuSiE-mix,160,155,165,2,0.0232558139534884,2.32558139534884,90,86
Brain,SuSiE-mix,170,165,175,0,0,0,90,86
Brain,SuSiE-mix,180,175,185,0,0,0,90,86
Brain,SuSiE-mix,190,185,195,0,0,0,90,86
Brain,SuSiE-mix,200,195,205,1,0.0116279069767442,1.16279069767442,90,86
Breast,SuSiE,-200,-205,-195,1,0.00434782608695652,0.434782608695652,247,230
Breast,SuSiE,-190,-195,-185,0,0,0,247,230
Breast,SuSiE,-180,-185,-175,2,0.00869565217391304,0.869565217391304,247,230
Breast,SuSiE,-170,-175,-165,0,0,0,247,230
Breast,SuSiE,-160,-165,-155,2,0.00869565217391304,0.869565217391304,247,230
Breast,SuSiE,-150,-155,-145,0,0,0,247,230
Breast,SuSiE,-140,-145,-135,2,0.00869565217391304,0.869565217391304,247,230
Breast,SuSiE,-130,-135,-125,3,0.0130434782608696,1.30434782608696,247,230
Breast,SuSiE,-120,-125,-115,0,0,0,247,230
Breast,SuSiE,-110,-115,-105,2,0.00869565217391304,0.869565217391304,247,230
Breast,SuSiE,-100,-105,-95,3,0.0130434782608696,1.30434782608696,247,230
Breast,SuSiE,-90,-95,-85,2,0.00869565217391304,0.869565217391304,247,230
Breast,SuSiE,-80,-85,-75,0,0,0,247,230
Breast,SuSiE,-70,-75,-65,4,0.0173913043478261,1.73913043478261,247,230
Breast,SuSiE,-60,-65,-55,3,0.0130434782608696,1.30434782608696,247,230
Breast,SuSiE,-50,-55,-45,1,0.00434782608695652,0.434782608695652,247,230
Breast,SuSiE,-40,-45,-35,6,0.0260869565217391,2.60869565217391,247,230
Breast,SuSiE,-30,-35,-25,13,0.0565217391304348,5.65217391304348,247,230
Breast,SuSiE,-20,-25,-15,19,0.0826086956521739,8.26086956521739,247,230
Breast,SuSiE,-10,-15,-5,24,0.104347826086957,10.4347826086957,247,230
Breast,SuSiE,0,-5,5,64,0.278260869565217,27.8260869565217,247,230
Breast,SuSiE,10,5,15,20,0.0869565217391304,8.69565217391304,247,230
Breast,SuSiE,20,15,25,13,0.0565217391304348,5.65217391304348,247,230
Breast,SuSiE,30,25,35,13,0.0565217391304348,5.65217391304348,247,230
Breast,SuSiE,40,35,45,10,0.0434782608695652,4.34782608695652,247,230
Breast,SuSiE,50,45,55,5,0.0217391304347826,2.17391304347826,247,230
Breast,SuSiE,60,55,65,2,0.00869565217391304,0.869565217391304,247,230
Breast,SuSiE,70,65,75,3,0.0130434782608696,1.30434782608696,247,230
Breast,SuSiE,80,75,85,3,0.0130434782608696,1.30434782608696,247,230
Breast,SuSiE,90,85,95,0,0,0,247,230
Breast,SuSiE,100,95,105,0,0,0,247,230
Breast,SuSiE,110,105,115,1,0.00434782608695652,0.434782608695652,247,230
Breast,SuSiE,120,115,125,0,0,0,247,230
Breast,SuSiE,130,125,135,1,0.00434782608695652,0.434782608695652,247,230
Breast,SuSiE,140,135,145,1,0.00434782608695652,0.434782608695652,247,230
Breast,SuSiE,150,145,155,4,0.0173913043478261,1.73913043478261,247,230
Breast,SuSiE,160,155,165,0,0,0,247,230
Breast,SuSiE,170,165,175,0,0,0,247,230
Breast,SuSiE,180,175,185,2,0.00869565217391304,0.869565217391304,247,230
Breast,SuSiE,190,185,195,0,0,0,247,230
Breast,SuSiE,200,195,205,1,0.00434782608695652,0.434782608695652,247,230
Breast,SuSiE-mix,-200,-205,-195,1,0.0043859649122807,0.43859649122807,243,228
Breast,SuSiE-mix,-190,-195,-185,0,0,0,243,228
Breast,SuSiE-mix,-180,-185,-175,1,0.0043859649122807,0.43859649122807,243,228
Breast,SuSiE-mix,-170,-175,-165,0,0,0,243,228
Breast,SuSiE-mix,-160,-165,-155,2,0.0087719298245614,0.87719298245614,243,228
Breast,SuSiE-mix,-150,-155,-145,0,0,0,243,228
Breast,SuSiE-mix,-140,-145,-135,2,0.0087719298245614,0.87719298245614,243,228
Breast,SuSiE-mix,-130,-135,-125,3,0.0131578947368421,1.31578947368421,243,228
Breast,SuSiE-mix,-120,-125,-115,0,0,0,243,228
Breast,SuSiE-mix,-110,-115,-105,3,0.0131578947368421,1.31578947368421,243,228
Breast,SuSiE-mix,-100,-105,-95,3,0.0131578947368421,1.31578947368421,243,228
Breast,SuSiE-mix,-90,-95,-85,2,0.0087719298245614,0.87719298245614,243,228
Breast,SuSiE-mix,-80,-85,-75,0,0,0,243,228
Breast,SuSiE-mix,-70,-75,-65,4,0.0175438596491228,1.75438596491228,243,228
Breast,SuSiE-mix,-60,-65,-55,3,0.0131578947368421,1.31578947368421,243,228
Breast,SuSiE-mix,-50,-55,-45,2,0.0087719298245614,0.87719298245614,243,228
Breast,SuSiE-mix,-40,-45,-35,4,0.0175438596491228,1.75438596491228,243,228
Breast,SuSiE-mix,-30,-35,-25,13,0.0570175438596491,5.70175438596491,243,228
Breast,SuSiE-mix,-20,-25,-15,18,0.0789473684210526,7.89473684210526,243,228
Breast,SuSiE-mix,-10,-15,-5,23,0.100877192982456,10.0877192982456,243,228
Breast,SuSiE-mix,0,-5,5,66,0.289473684210526,28.9473684210526,243,228
Breast,SuSiE-mix,10,5,15,20,0.087719298245614,8.7719298245614,243,228
Breast,SuSiE-mix,20,15,25,10,0.043859649122807,4.3859649122807,243,228
Breast,SuSiE-mix,30,25,35,13,0.0570175438596491,5.70175438596491,243,228
Breast,SuSiE-mix,40,35,45,10,0.043859649122807,4.3859649122807,243,228
Breast,SuSiE-mix,50,45,55,5,0.0219298245614035,2.19298245614035,243,228
Breast,SuSiE-mix,60,55,65,2,0.0087719298245614,0.87719298245614,243,228
Breast,SuSiE-mix,70,65,75,3,0.0131578947368421,1.31578947368421,243,228
Breast,SuSiE-mix,80,75,85,3,0.0131578947368421,1.31578947368421,243,228
Breast,SuSiE-mix,90,85,95,2,0.0087719298245614,0.87719298245614,243,228
Breast,SuSiE-mix,100,95,105,0,0,0,243,228
Breast,SuSiE-mix,110,105,115,1,0.0043859649122807,0.43859649122807,243,228
Breast,SuSiE-mix,120,115,125,0,0,0,243,228
Breast,SuSiE-mix,130,125,135,3,0.0131578947368421,1.31578947368421,243,228
Breast,SuSiE-mix,140,135,145,1,0.0043859649122807,0.43859649122807,243,228
Breast,SuSiE-mix,150,145,155,2,0.0087719298245614,0.87719298245614,243,228
Breast,SuSiE-mix,160,155,165,0,0,0,243,228
Breast,SuSiE-mix,170,165,175,0,0,0,243,228
Breast,SuSiE-mix,180,175,185,2,0.0087719298245614,0.87719298245614,243,228
Breast,SuSiE-mix,190,185,195,0,0,0,243,228
Breast,SuSiE-mix,200,195,205,1,0.0043859649122807,0.43859649122807,243,228
Colon,SuSiE,-200,-205,-195,1,0.0034965034965035,0.34965034965035,303,286
Colon,SuSiE,-190,-195,-185,1,0.0034965034965035,0.34965034965035,303,286
Colon,SuSiE,-180,-185,-175,2,0.00699300699300699,0.699300699300699,303,286
Colon,SuSiE,-170,-175,-165,1,0.0034965034965035,0.34965034965035,303,286
Colon,SuSiE,-160,-165,-155,2,0.00699300699300699,0.699300699300699,303,286
Colon,SuSiE,-150,-155,-145,2,0.00699300699300699,0.699300699300699,303,286
Colon,SuSiE,-140,-145,-135,2,0.00699300699300699,0.699300699300699,303,286
Colon,SuSiE,-130,-135,-125,0,0,0,303,286
Colon,SuSiE,-120,-125,-115,2,0.00699300699300699,0.699300699300699,303,286
Colon,SuSiE,-110,-115,-105,3,0.0104895104895105,1.04895104895105,303,286
Colon,SuSiE,-100,-105,-95,4,0.013986013986014,1.3986013986014,303,286
Colon,SuSiE,-90,-95,-85,3,0.0104895104895105,1.04895104895105,303,286
Colon,SuSiE,-80,-85,-75,2,0.00699300699300699,0.699300699300699,303,286
Colon,SuSiE,-70,-75,-65,5,0.0174825174825175,1.74825174825175,303,286
Colon,SuSiE,-60,-65,-55,6,0.020979020979021,2.0979020979021,303,286
Colon,SuSiE,-50,-55,-45,4,0.013986013986014,1.3986013986014,303,286
Colon,SuSiE,-40,-45,-35,6,0.020979020979021,2.0979020979021,303,286
Colon,SuSiE,-30,-35,-25,11,0.0384615384615385,3.84615384615385,303,286
Colon,SuSiE,-20,-25,-15,25,0.0874125874125874,8.74125874125874,303,286
Colon,SuSiE,-10,-15,-5,23,0.0804195804195804,8.04195804195804,303,286
Colon,SuSiE,0,-5,5,78,0.272727272727273,27.2727272727273,303,286
Colon,SuSiE,10,5,15,24,0.0839160839160839,8.39160839160839,303,286
Colon,SuSiE,20,15,25,18,0.0629370629370629,6.29370629370629,303,286
Colon,SuSiE,30,25,35,16,0.0559440559440559,5.59440559440559,303,286
Colon,SuSiE,40,35,45,12,0.041958041958042,4.1958041958042,303,286
Colon,SuSiE,50,45,55,5,0.0174825174825175,1.74825174825175,303,286
Colon,SuSiE,60,55,65,6,0.020979020979021,2.0979020979021,303,286
Colon,SuSiE,70,65,75,2,0.00699300699300699,0.699300699300699,303,286
Colon,SuSiE,80,75,85,2,0.00699300699300699,0.699300699300699,303,286
Colon,SuSiE,90,85,95,3,0.0104895104895105,1.04895104895105,303,286
Colon,SuSiE,100,95,105,1,0.0034965034965035,0.34965034965035,303,286
Colon,SuSiE,110,105,115,1,0.0034965034965035,0.34965034965035,303,286
Colon,SuSiE,120,115,125,2,0.00699300699300699,0.699300699300699,303,286
Colon,SuSiE,130,125,135,2,0.00699300699300699,0.699300699300699,303,286
Colon,SuSiE,140,135,145,2,0.00699300699300699,0.699300699300699,303,286
Colon,SuSiE,150,145,155,4,0.013986013986014,1.3986013986014,303,286
Colon,SuSiE,160,155,165,0,0,0,303,286
Colon,SuSiE,170,165,175,0,0,0,303,286
Colon,SuSiE,180,175,185,1,0.0034965034965035,0.34965034965035,303,286
Colon,SuSiE,190,185,195,0,0,0,303,286
Colon,SuSiE,200,195,205,2,0.00699300699300699,0.699300699300699,303,286
Colon,SuSiE-mix,-200,-205,-195,1,0.00350877192982456,0.350877192982456,301,285
Colon,SuSiE-mix,-190,-195,-185,1,0.00350877192982456,0.350877192982456,301,285
Colon,SuSiE-mix,-180,-185,-175,3,0.0105263157894737,1.05263157894737,301,285
Colon,SuSiE-mix,-170,-175,-165,1,0.00350877192982456,0.350877192982456,301,285
Colon,SuSiE-mix,-160,-165,-155,2,0.00701754385964912,0.701754385964912,301,285
Colon,SuSiE-mix,-150,-155,-145,2,0.00701754385964912,0.701754385964912,301,285
Colon,SuSiE-mix,-140,-145,-135,1,0.00350877192982456,0.350877192982456,301,285
Colon,SuSiE-mix,-130,-135,-125,1,0.00350877192982456,0.350877192982456,301,285
Colon,SuSiE-mix,-120,-125,-115,1,0.00350877192982456,0.350877192982456,301,285
Colon,SuSiE-mix,-110,-115,-105,3,0.0105263157894737,1.05263157894737,301,285
Colon,SuSiE-mix,-100,-105,-95,4,0.0140350877192982,1.40350877192982,301,285
Colon,SuSiE-mix,-90,-95,-85,4,0.0140350877192982,1.40350877192982,301,285
Colon,SuSiE-mix,-80,-85,-75,1,0.00350877192982456,0.350877192982456,301,285
Colon,SuSiE-mix,-70,-75,-65,6,0.0210526315789474,2.10526315789474,301,285
Colon,SuSiE-mix,-60,-65,-55,6,0.0210526315789474,2.10526315789474,301,285
Colon,SuSiE-mix,-50,-55,-45,5,0.0175438596491228,1.75438596491228,301,285
Colon,SuSiE-mix,-40,-45,-35,7,0.0245614035087719,2.45614035087719,301,285
Colon,SuSiE-mix,-30,-35,-25,11,0.0385964912280702,3.85964912280702,301,285
Colon,SuSiE-mix,-20,-25,-15,25,0.087719298245614,8.7719298245614,301,285
Colon,SuSiE-mix,-10,-15,-5,23,0.0807017543859649,8.07017543859649,301,285
Colon,SuSiE-mix,0,-5,5,76,0.266666666666667,26.6666666666667,301,285
Colon,SuSiE-mix,10,5,15,24,0.0842105263157895,8.42105263157895,301,285
Colon,SuSiE-mix,20,15,25,18,0.0631578947368421,6.31578947368421,301,285
Colon,SuSiE-mix,30,25,35,16,0.056140350877193,5.6140350877193,301,285
Colon,SuSiE-mix,40,35,45,11,0.0385964912280702,3.85964912280702,301,285
Colon,SuSiE-mix,50,45,55,4,0.0140350877192982,1.40350877192982,301,285
Colon,SuSiE-mix,60,55,65,7,0.0245614035087719,2.45614035087719,301,285
Colon,SuSiE-mix,70,65,75,2,0.00701754385964912,0.701754385964912,301,285
Colon,SuSiE-mix,80,75,85,1,0.00350877192982456,0.350877192982456,301,285
Colon,SuSiE-mix,90,85,95,2,0.00701754385964912,0.701754385964912,301,285
Colon,SuSiE-mix,100,95,105,2,0.00701754385964912,0.701754385964912,301,285
Colon,SuSiE-mix,110,105,115,1,0.00350877192982456,0.350877192982456,301,285
Colon,SuSiE-mix,120,115,125,3,0.0105263157894737,1.05263157894737,301,285
Colon,SuSiE-mix,130,125,135,2,0.00701754385964912,0.701754385964912,301,285
Colon,SuSiE-mix,140,135,145,1,0.00350877192982456,0.350877192982456,301,285
Colon,SuSiE-mix,150,145,155,4,0.0140350877192982,1.40350877192982,301,285
Colon,SuSiE-mix,160,155,165,0,0,0,301,285
Colon,SuSiE-mix,170,165,175,0,0,0,301,285
Colon,SuSiE-mix,180,175,185,1,0.00350877192982456,0.350877192982456,301,285
Colon,SuSiE-mix,190,185,195,0,0,0,301,285
Colon,SuSiE-mix,200,195,205,2,0.00701754385964912,0.701754385964912,301,285
Esophagus,SuSiE,-200,-205,-195,0,0,0,259,246
Esophagus,SuSiE,-190,-195,-185,2,0.00813008130081301,0.813008130081301,259,246
Esophagus,SuSiE,-180,-185,-175,1,0.0040650406504065,0.40650406504065,259,246
Esophagus,SuSiE,-170,-175,-165,0,0,0,259,246
Esophagus,SuSiE,-160,-165,-155,2,0.00813008130081301,0.813008130081301,259,246
Esophagus,SuSiE,-150,-155,-145,0,0,0,259,246
Esophagus,SuSiE,-140,-145,-135,0,0,0,259,246
Esophagus,SuSiE,-130,-135,-125,0,0,0,259,246
Esophagus,SuSiE,-120,-125,-115,1,0.0040650406504065,0.40650406504065,259,246
Esophagus,SuSiE,-110,-115,-105,2,0.00813008130081301,0.813008130081301,259,246
Esophagus,SuSiE,-100,-105,-95,1,0.0040650406504065,0.40650406504065,259,246
Esophagus,SuSiE,-90,-95,-85,0,0,0,259,246
Esophagus,SuSiE,-80,-85,-75,2,0.00813008130081301,0.813008130081301,259,246
Esophagus,SuSiE,-70,-75,-65,6,0.024390243902439,2.4390243902439,259,246
Esophagus,SuSiE,-60,-65,-55,6,0.024390243902439,2.4390243902439,259,246
Esophagus,SuSiE,-50,-55,-45,5,0.0203252032520325,2.03252032520325,259,246
Esophagus,SuSiE,-40,-45,-35,6,0.024390243902439,2.4390243902439,259,246
Esophagus,SuSiE,-30,-35,-25,11,0.0447154471544715,4.47154471544715,259,246
Esophagus,SuSiE,-20,-25,-15,18,0.0731707317073171,7.31707317073171,259,246
Esophagus,SuSiE,-10,-15,-5,26,0.105691056910569,10.5691056910569,259,246
Esophagus,SuSiE,0,-5,5,64,0.260162601626016,26.0162601626016,259,246
Esophagus,SuSiE,10,5,15,22,0.0894308943089431,8.94308943089431,259,246
Esophagus,SuSiE,20,15,25,19,0.0772357723577236,7.72357723577236,259,246
Esophagus,SuSiE,30,25,35,15,0.0609756097560976,6.09756097560976,259,246
Esophagus,SuSiE,40,35,45,6,0.024390243902439,2.4390243902439,259,246
Esophagus,SuSiE,50,45,55,2,0.00813008130081301,0.813008130081301,259,246
Esophagus,SuSiE,60,55,65,5,0.0203252032520325,2.03252032520325,259,246
Esophagus,SuSiE,70,65,75,5,0.0203252032520325,2.03252032520325,259,246
Esophagus,SuSiE,80,75,85,3,0.0121951219512195,1.21951219512195,259,246
Esophagus,SuSiE,90,85,95,3,0.0121951219512195,1.21951219512195,259,246
Esophagus,SuSiE,100,95,105,3,0.0121951219512195,1.21951219512195,259,246
Esophagus,SuSiE,110,105,115,0,0,0,259,246
Esophagus,SuSiE,120,115,125,1,0.0040650406504065,0.40650406504065,259,246
Esophagus,SuSiE,130,125,135,1,0.0040650406504065,0.40650406504065,259,246
Esophagus,SuSiE,140,135,145,1,0.0040650406504065,0.40650406504065,259,246
Esophagus,SuSiE,150,145,155,2,0.00813008130081301,0.813008130081301,259,246
Esophagus,SuSiE,160,155,165,0,0,0,259,246
Esophagus,SuSiE,170,165,175,1,0.0040650406504065,0.40650406504065,259,246
Esophagus,SuSiE,180,175,185,1,0.0040650406504065,0.40650406504065,259,246
Esophagus,SuSiE,190,185,195,0,0,0,259,246
Esophagus,SuSiE,200,195,205,3,0.0121951219512195,1.21951219512195,259,246
Esophagus,SuSiE-mix,-200,-205,-195,0,0,0,255,244
Esophagus,SuSiE-mix,-190,-195,-185,2,0.00819672131147541,0.819672131147541,255,244
Esophagus,SuSiE-mix,-180,-185,-175,1,0.00409836065573771,0.409836065573771,255,244
Esophagus,SuSiE-mix,-170,-175,-165,0,0,0,255,244
Esophagus,SuSiE-mix,-160,-165,-155,2,0.00819672131147541,0.819672131147541,255,244
Esophagus,SuSiE-mix,-150,-155,-145,0,0,0,255,244
Esophagus,SuSiE-mix,-140,-145,-135,0,0,0,255,244
Esophagus,SuSiE-mix,-130,-135,-125,0,0,0,255,244
Esophagus,SuSiE-mix,-120,-125,-115,1,0.00409836065573771,0.409836065573771,255,244
Esophagus,SuSiE-mix,-110,-115,-105,2,0.00819672131147541,0.819672131147541,255,244
Esophagus,SuSiE-mix,-100,-105,-95,2,0.00819672131147541,0.819672131147541,255,244
Esophagus,SuSiE-mix,-90,-95,-85,0,0,0,255,244
Esophagus,SuSiE-mix,-80,-85,-75,2,0.00819672131147541,0.819672131147541,255,244
Esophagus,SuSiE-mix,-70,-75,-65,4,0.0163934426229508,1.63934426229508,255,244
Esophagus,SuSiE-mix,-60,-65,-55,7,0.0286885245901639,2.86885245901639,255,244
Esophagus,SuSiE-mix,-50,-55,-45,4,0.0163934426229508,1.63934426229508,255,244
Esophagus,SuSiE-mix,-40,-45,-35,7,0.0286885245901639,2.86885245901639,255,244
Esophagus,SuSiE-mix,-30,-35,-25,10,0.040983606557377,4.0983606557377,255,244
Esophagus,SuSiE-mix,-20,-25,-15,17,0.069672131147541,6.9672131147541,255,244
Esophagus,SuSiE-mix,-10,-15,-5,27,0.110655737704918,11.0655737704918,255,244
Esophagus,SuSiE-mix,0,-5,5,64,0.262295081967213,26.2295081967213,255,244
Esophagus,SuSiE-mix,10,5,15,22,0.0901639344262295,9.01639344262295,255,244
Esophagus,SuSiE-mix,20,15,25,20,0.0819672131147541,8.19672131147541,255,244
Esophagus,SuSiE-mix,30,25,35,15,0.0614754098360656,6.14754098360656,255,244
Esophagus,SuSiE-mix,40,35,45,6,0.0245901639344262,2.45901639344262,255,244
Esophagus,SuSiE-mix,50,45,55,2,0.00819672131147541,0.819672131147541,255,244
Esophagus,SuSiE-mix,60,55,65,6,0.0245901639344262,2.45901639344262,255,244
Esophagus,SuSiE-mix,70,65,75,4,0.0163934426229508,1.63934426229508,255,244
Esophagus,SuSiE-mix,80,75,85,1,0.00409836065573771,0.409836065573771,255,244
Esophagus,SuSiE-mix,90,85,95,3,0.0122950819672131,1.22950819672131,255,244
Esophagus,SuSiE-mix,100,95,105,3,0.0122950819672131,1.22950819672131,255,244
Esophagus,SuSiE-mix,110,105,115,1,0.00409836065573771,0.409836065573771,255,244
Esophagus,SuSiE-mix,120,115,125,1,0.00409836065573771,0.409836065573771,255,244
Esophagus,SuSiE-mix,130,125,135,1,0.00409836065573771,0.409836065573771,255,244
Esophagus,SuSiE-mix,140,135,145,1,0.00409836065573771,0.409836065573771,255,244
Esophagus,SuSiE-mix,150,145,155,2,0.00819672131147541,0.819672131147541,255,244
Esophagus,SuSiE-mix,160,155,165,0,0,0,255,244
Esophagus,SuSiE-mix,170,165,175,0,0,0,255,244
Esophagus,SuSiE-mix,180,175,185,1,0.00409836065573771,0.409836065573771,255,244
Esophagus,SuSiE-mix,190,185,195,0,0,0,255,244
Esophagus,SuSiE-mix,200,195,205,3,0.0122950819672131,1.22950819672131,255,244
Heart,SuSiE,-200,-205,-195,0,0,0,200,194
Heart,SuSiE,-190,-195,-185,0,0,0,200,194
Heart,SuSiE,-180,-185,-175,0,0,0,200,194
Heart,SuSiE,-170,-175,-165,0,0,0,200,194
Heart,SuSiE,-160,-165,-155,1,0.00515463917525773,0.515463917525773,200,194
Heart,SuSiE,-150,-155,-145,2,0.0103092783505155,1.03092783505155,200,194
Heart,SuSiE,-140,-145,-135,1,0.00515463917525773,0.515463917525773,200,194
Heart,SuSiE,-130,-135,-125,2,0.0103092783505155,1.03092783505155,200,194
Heart,SuSiE,-120,-125,-115,0,0,0,200,194
Heart,SuSiE,-110,-115,-105,0,0,0,200,194
Heart,SuSiE,-100,-105,-95,3,0.0154639175257732,1.54639175257732,200,194
Heart,SuSiE,-90,-95,-85,1,0.00515463917525773,0.515463917525773,200,194
Heart,SuSiE,-80,-85,-75,1,0.00515463917525773,0.515463917525773,200,194
Heart,SuSiE,-70,-75,-65,4,0.0206185567010309,2.06185567010309,200,194
Heart,SuSiE,-60,-65,-55,4,0.0206185567010309,2.06185567010309,200,194
Heart,SuSiE,-50,-55,-45,0,0,0,200,194
Heart,SuSiE,-40,-45,-35,3,0.0154639175257732,1.54639175257732,200,194
Heart,SuSiE,-30,-35,-25,7,0.0360824742268041,3.60824742268041,200,194
Heart,SuSiE,-20,-25,-15,17,0.0876288659793814,8.76288659793815,200,194
Heart,SuSiE,-10,-15,-5,15,0.077319587628866,7.7319587628866,200,194
Heart,SuSiE,0,-5,5,55,0.283505154639175,28.3505154639175,200,194
Heart,SuSiE,10,5,15,24,0.123711340206186,12.3711340206186,200,194
Heart,SuSiE,20,15,25,15,0.077319587628866,7.7319587628866,200,194
Heart,SuSiE,30,25,35,6,0.0309278350515464,3.09278350515464,200,194
Heart,SuSiE,40,35,45,13,0.0670103092783505,6.70103092783505,200,194
Heart,SuSiE,50,45,55,5,0.0257731958762887,2.57731958762887,200,194
Heart,SuSiE,60,55,65,2,0.0103092783505155,1.03092783505155,200,194
Heart,SuSiE,70,65,75,1,0.00515463917525773,0.515463917525773,200,194
Heart,SuSiE,80,75,85,2,0.0103092783505155,1.03092783505155,200,194
Heart,SuSiE,90,85,95,3,0.0154639175257732,1.54639175257732,200,194
