gene,tissue,result_file,n_ind,n_SNP,n_mix_predictor,n_add_rm,n_rec_rm,n_dom_rm,mean_count,median_count,min_pv,dif_elbo,dif_elbo_perm,log_lik_add,log_lik_mix,log_lik_add_perm,log_lik_mix_perm,ncs_susie,ncs_susie_mix,perm_cs_susie,perm_cs_susie_mix,n_add_cs_snps,n_mix_cs_snps,overlap_snp,pct_add_cs_snps_retained,n_add_cs_snps_not_retained,pct_add_cs_snps_not_retained,overlap,overlap_cs_pairs,overlap_pairwise_sum,overlap_coding,pct_add_cs_snps_retained_additive_coding,n_add_cs_snps_other_coding_only,pct_add_cs_snps_other_coding_only,pct_shared_snps_other_coding_only,n_shared_snps_preferred_additive,n_shared_snps_preferred_dominant,n_shared_snps_preferred_recessive,n_shared_snps_preferred_nonadditive,n_shared_snps_preference_ambiguous,pct_shared_snps_preferred_nonadditive,n_add_cs_snps_perm,n_mix_cs_snps_perm,overlap_snp_perm,overlap_perm,pct_add_cs_snps_retained_perm,n_add_cs_snps_not_retained_perm,pct_add_cs_snps_not_retained_perm,overlap_cs_pairs_perm,overlap_pairwise_sum_perm,overlap_coding_perm,pct_add_cs_snps_retained_additive_coding_perm,n_add_cs_snps_other_coding_only_perm,pct_add_cs_snps_other_coding_only_perm,n_shared_snps_preferred_additive_perm,n_shared_snps_preferred_dominant_perm,n_shared_snps_preferred_recessive_perm,n_shared_snps_preferred_nonadditive_perm,n_shared_snps_preference_ambiguous_perm,pct_shared_snps_preferred_nonadditive_perm,n_add,n_rec,n_dom,n_add_perm,n_rec_perm,n_dom_perm,converged_add,converged_mix,converged_add_perm,converged_mix_perm,has_weighted_fit_mix,ncs_weighted_fit_mix,elbo_weighted_mix,dif_elbo_weighted_vs_add,dif_elbo_weighted_vs_mix,log_lik_weighted_mix,converged_weighted_fit_mix,n_add_weighted,n_dom_weighted,n_rec_weighted,weighted_prior_target_additive,weighted_prior_target_dominant,weighted_prior_target_recessive,weighted_prior_realized_additive,weighted_prior_realized_dominant,weighted_prior_realized_recessive,n_weighted_mix_cs_snps,overlap_snp_add_weighted,pct_add_cs_snps_retained_weighted,overlap_coding_add_weighted,overlap_cs_pairs_add_weighted,mix_weighted_overlap_snp,mix_weighted_union_snp,mix_weighted_jaccard_snp,pct_mix_cs_snps_retained_weighted,pct_weighted_cs_snps_retained_mix,mix_weighted_overlap_cs_pairs,mix_weighted_overlap_pairwise_sum,mix_weighted_same_cs_count,mix_weighted_same_cs_snp_sets,mix_weighted_same_cs_predictor_sets,mix_weighted_same_lead_snp_set,mix_weighted_same_lead_predictor_set,coding_pattern,number_coding_types
MGMT,Heart,MGMT.rds,331,2569,7138,0,569,0,876.26586102719,789,2.52265645058729e-09,-0.994786266474591,0.000680784818882785,-452.851901868723,-453.021250928382,-469.023434530328,-469.023434530328,1,1,0,0,18,29,18,100,0,0,18,1,18,18,100,0,0,0,18,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-460.907251716787,-0.217958429009741,0.77682783746485,-452.880837141975,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,20,18,100,18,1,20,29,0.689655172413793,68.9655172413793,100,1,20,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
MGMT,Lung,MGMT.rds,323,2569,7102,0,605,0,901.715170278638,823,3.88778963732856e-19,-1.01545151581558,0.000675420969855622,-418.367694224518,-418.374698447385,-457.672058805041,-457.672058805041,1,1,0,0,3,3,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-428.092154631096,-0.222388673921671,0.793062841893914,-418.369008072253,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,3,3,100,3,1,3,3,1,100,100,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
MGMT,Muscle,MGMT.rds,477,2569,7277,0,430,0,683.893081761006,638,3.59826788945625e-15,-1.35279185963179,0.000701495208659253,-634.74848499727,-634.926445677656,-676.186523626109,-676.186523626109,2,2,0,0,25,27,25,100,0,0,25,2,25,25,100,0,0,0,24,1,0,1,0,4,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-650.947803477682,-0.266332824075676,1.08645903555612,-634.780943788551,TRUE,2,0,0,0.8,0.15,0.05,0.8,0.15,0.05,25,25,100,25,2,25,27,0.925925925925926,92.5925925925926,100,2,25,TRUE,FALSE,FALSE,TRUE,FALSE,A,1
MGMT,Nerve,MGMT.rds,354,2569,7145,0,562,0,1208.01694915254,1138.5,1.33521617052176e-15,-1.60896057531374,0.000681827789321687,-451.553338187132,-451.873204347593,-501.658658586283,-501.658658586283,2,2,0,0,19,23,19,100,0,0,19,2,19,19,100,0,0,0,19,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-469.592646928623,-0.350325008637981,1.25863556667576,-451.627904880164,TRUE,2,0,0,0.8,0.15,0.05,0.8,0.15,0.05,20,19,100,19,2,20,23,0.869565217391304,86.9565217391305,100,2,20,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
MGMT,Pituitary,MGMT.rds,201,2569,6820,0,887,0,750.746268656716,723,1.11713253477263e-13,1.97286006814841,0.00063340405404233,-258.854269378503,-253.942672986297,-284.564180354963,-284.564180354963,1,1,0,0,27,12,11,40.7407407407407,16,59.2592592592593,11,1,11,3,11.1111111111111,8,29.6296296296296,72.7272727272727,0,11,0,11,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-264.795687508877,1.20881385250175,-0.764046215646658,-254.712447765894,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,15,13,48.1481481481482,13,1,12,15,0.8,100,80,1,12,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
MGMT,Skin,MGMT.rds,522,2569,7292,0,415,0,1266.95593869732,1181.5,4.64980085854955e-42,-2.43312479827046,0.000703730140685366,-612.150151949898,-612.605274600553,-740.038293254798,-740.038293254798,3,3,0,0,30,34,30,100,0,0,30,3,30,30,100,0,0,0,30,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,3,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,3,-639.364636752609,-0.512598581613247,1.92052621665721,-612.257286421244,TRUE,3,0,0,0.8,0.15,0.05,0.8,0.15,0.05,35,30,100,30,3,34,35,0.971428571428571,100,97.1428571428572,3,34,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
MGMT,Stomach,MGMT.rds,189,2569,6763,0,944,0,1061.01587301587,998,2.46416070889745e-14,-0.96694352279934,0.00062491125163433,-239.222240359702,-239.225948043408,-267.537263374647,-267.537263374647,1,1,0,0,8,8,8,100,0,0,8,1,8,8,100,0,0,0,8,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-247.371239042981,-0.222508108279271,0.744435414520069,-239.22287346021,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,8,8,100,8,1,8,8,1,100,100,1,8,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
MGMT,Testis,MGMT.rds,211,2569,6853,0,854,0,1696.54028436019,1601,2.30976489412529e-09,-0.752272547315613,0.000638320935877346,-282.353766478345,-282.528275444417,-298.753293732085,-298.753293732085,1,1,0,0,38,46,38,100,0,0,38,1,38,38,100,0,0,0,34,0,4,4,0,10.5263157894737,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-289.10379591743,-0.203072171025042,0.549200376290571,-282.370658649683,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,42,38,100,38,1,42,46,0.91304347826087,91.304347826087,100,1,42,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
MGMT,Thyroid,MGMT.rds,390,2569,7106,0,601,0,1295.65128205128,1230,3.31938556720233e-19,-1.01654458026553,-0.0144334576749543,-513.209573767267,-513.211269073225,-552.752200225063,-552.739928256339,1,1,0,0,3,3,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-523.121105517637,-0.222508405015788,0.794036175249744,-513.209721726481,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,3,3,100,3,1,3,3,1,100,100,1,3,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
MGRN1,Adipose Tissue,MGRN1.rds,470,2386,6723,0,435,0,4697.8170212766,4513.5,1.34452754196932e-24,-1.03526936744845,0.000646219504005785,-614.831850538036,-614.831858964031,-666.254030580006,-666.254030580006,1,1,0,0,7,7,7,100,0,0,7,1,7,7,100,0,0,0,7,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-623.614197168183,-0.222552998035439,0.81271636941301,-614.831851575828,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,7,7,100,7,1,7,7,1,100,100,1,7,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
MGRN1,Blood Vessel,MGRN1.rds,450,2386,6735,0,423,0,5691.58222222222,5404.5,5.15303910069345e-27,-2.47187091771707,0.000648007463723843,-573.690448298375,-580.313531558867,-637.875486340248,-637.875486340248,2,1,0,0,782,1,1,0.127877237851662,781,99.8721227621483,1,1,1,1,0.127877237851662,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-589.239569699615,-0.363673833085386,2.10819708463168,-573.98545436392,TRUE,2,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1510,782,100,782,2,1,1510,0.000662251655629139,100,0.0662251655629139,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,A,1
MGRN1,Breast,MGRN1.rds,269,2386,6481,0,677,0,4857.5687732342,4589,1.59309928917626e-15,-0.998396514453248,0.000610162240946011,-350.158857842867,-350.160908046971,-381.05037875085,-381.05037875085,1,1,0,0,7,7,7,100,0,0,7,1,7,7,100,0,0,0,7,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-358.391902442502,-0.222539353668424,0.775857160784824,-350.159233687395,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,7,7,100,7,1,7,7,1,100,100,1,7,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
MGRN1,Colon,MGRN1.rds,332,2386,6611,0,547,0,5846.94879518072,5556.5,8.35878592525712e-22,-1.01848661434445,0.000629531861591204,-424.73219911556,-424.732196875989,-470.442356744422,-470.442356744422,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-434.844531704335,-0.222567998442514,0.79591861590194,-424.732198584765,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
MGRN1,Esophagus,MGRN1.rds,412,2386,6716,0,442,0,5001.06553398058,4578.5,4.36004406090027e-12,-0.991865760320024,0.000645176526177238,-560.868389649203,-560.982668075516,-583.956285315508,-583.956285315508,1,1,0,0,3,3,3,100,0,0,3,1,3,3,100,0,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-569.960698583996,-0.215115709757356,0.776750050562669,-560.886900562908,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,3,3,100,3,1,3,3,1,100,100,1,3,TRUE,TRUE,FALSE,TRUE,TRUE,A,1
MGRN1,Heart,MGRN1.rds,331,2386,6596,0,562,0,3448.42598187311,3369,4.80494469400346e-10,-1.00099697739444,0.000627296907396158,-450.8522843387,-450.94295966467,-469.023434530328,-469.023434530328,1,1,0,0,8,10,8,100,0,0,8,1,8,8,100,0,0,0,8,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-459.628329229116,-0.221230601384036,0.7797663760104,-450.860691567233,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,8,8,100,8,1,8,10,0.8,80,100,1,8,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
MGRN1,Lung,MGRN1.rds,323,2386,6596,0,562,0,6453.3560371517,5940,5.04176318682239e-19,-1.0157839640334,0.000627296907396158,-418.291090437732,-418.29500981164,-457.672058805041,-457.672058805041,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-428.383465873549,-0.222532287438185,0.793251676595219,-418.291438855848,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
MGRN1,Muscle,MGRN1.rds,477,2386,6723,0,435,0,5303.84067085954,5002,5.71202214119942e-09,-2.01560965308272,0.000646219504005785,-644.085387398653,-644.317279564845,-676.186523626109,-676.186523626109,2,2,0,0,13,18,13,100,0,0,13,2,13,13,100,0,0,0,13,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-660.734094892994,-0.438423539990367,1.57718611309235,-644.117747547778,TRUE,2,0,0,0.8,0.15,0.05,0.8,0.15,0.05,15,13,100,13,2,15,18,0.833333333333333,83.3333333333333,100,2,15,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
MGRN1,Nerve,MGRN1.rds,354,2386,6591,0,567,0,5660.54802259887,5371.5,3.72368751428383e-51,-1.01546020308058,0.000626551922096041,-388.77818052358,-388.778178804854,-501.658658586283,-501.658658586283,1,1,0,0,4,4,4,100,0,0,4,1,4,4,100,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-398.826565860003,-0.22257076776566,0.792889435314919,-388.778180698674,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,4,4,100,4,1,4,4,1,100,100,1,4,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
MGRN1,Ovary,MGRN1.rds,106,2386,6057,0,1101,0,6325.61320754717,5879,1.37493447957764e-12,-0.930719511224339,0.00054698721925206,-125.570332566865,-125.573402093067,-149.768589792084,-149.768589792084,1,1,0,0,9,9,9,100,0,0,9,1,9,9,100,0,0,0,9,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-133.98731111193,-0.222600657504728,0.708118853719611,-125.570724015318,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,9,9,100,9,1,9,9,1,100,100,1,9,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
MGRN1,Pituitary,MGRN1.rds,201,2386,6345,0,813,0,7450.55721393035,6971,2.54176477362022e-14,-0.975418762507957,0.000589898598377658,-256.493141700969,-256.506176001175,-284.564180354963,-284.564180354963,1,1,0,0,16,16,16,100,0,0,16,1,16,16,100,0,0,0,16,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-263.906514615417,-0.22222174622857,0.753197016279387,-256.495579669207,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,16,16,100,16,1,16,16,1,100,100,1,16,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
MGRN1,Prostate,MGRN1.rds,143,2386,6265,0,893,0,6724.4965034965,6454,5.91241846304297e-10,-0.958542384235045,0.000577978789237932,-184.33676398841,-184.380514351972,-202.267657476498,-202.267657476498,1,1,0,0,9,10,9,100,0,0,9,1,9,9,100,0,0,0,9,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-192.417791954511,-0.221603266450018,0.736939117785028,-184.343827199621,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,9,9,100,9,1,9,10,0.9,90,100,1,9,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
MGRN1,Skin,MGRN1.rds,522,2386,6785,0,373,0,4402.99042145594,4209.5,1.12177650655188e-13,-1.78849198340629,0.000655457293987638,-705.606486463657,-706.275886568837,-740.038293254798,-740.038293254798,2,2,0,0,59,115,59,100,0,0,59,2,59,59,100,0,0,0,58,1,0,1,0,1.69491525423729,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-718.622776816618,-0.386067128319269,1.40242485508702,-705.734289307112,TRUE,2,0,0,0.8,0.15,0.05,0.8,0.15,0.05,69,59,100,59,2,69,115,0.6,60,100,2,69,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
MGRN1,Small Intestine,MGRN1.rds,115,2386,6125,0,1033,0,6031.87826086957,5795,1.85772867644174e-11,-0.880114359940194,0.000557119089421576,-140.451632446316,-140.745824000024,-162.538590270011,-162.538590270011,1,1,0,0,4,9,4,100,0,0,4,1,4,4,100,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-149.877428336047,-0.210867274965779,0.669247084974415,-140.508164417772,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,4,4,100,4,1,4,9,0.444444444444444,44.4444444444444,100,1,4,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
MGRN1,Spleen,MGRN1.rds,146,2386,6290,0,868,0,7991.8904109589,7398.5,1.97202329034539e-16,-0.968756720446493,0.000581703731086236,-172.943368918678,-172.943427903555,-206.524356731918,-206.524356731918,1,1,0,0,2,2,2,100,0,0,2,1,2,2,100,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-182.789470420078,-0.222610425028392,0.7461462954181,-172.943377987948,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,2,2,100,2,1,2,2,1,100,100,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
MGRN1,Stomach,MGRN1.rds,189,2386,6343,0,815,0,5560.50264550265,5369,5.09719204408006e-14,-0.934968915544687,0.000589600603575491,-240.33581383263,-240.433126159334,-267.537263374647,-267.537263374647,1,1,0,0,10,10,10,100,0,0,10,1,10,10,100,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-249.05306611045,-0.218459843396687,0.716509072148,-240.345900567699,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,10,10,100,10,1,10,10,1,100,100,1,10,TRUE,TRUE,FALSE,TRUE,TRUE,A,1
MGRN1,Thyroid,MGRN1.rds,390,2386,6627,0,531,0,6529.58461538462,6106.5,1.79566877983797e-37,-1.02090197360263,0.000631915811482031,-471.048210408647,-471.048210391979,-552.739928256339,-552.739928256339,1,1,0,0,2,2,2,100,0,0,2,1,2,2,100,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-480.872020778823,-0.222565938893126,0.798336034709507,-471.048210405201,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,2,2,100,2,1,2,2,1,100,100,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
MICA,Adipose Tissue,MICA.rds,470,8885,24686,0,1969,0,2183.56170212766,2027.5,1.37952011945748e-16,-0.992665146285276,0.0023539437142972,-632.785482298104,-632.883749345494,-666.254030580006,-666.254030580006,1,1,0,0,25,33,25,100,0,0,25,1,25,25,100,0,0,0,25,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-640.862743125853,-0.215908916391527,0.776756229893749,-632.804251905558,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,27,25,100,25,1,27,33,0.818181818181818,81.8181818181818,100,1,27,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
MICA,Adrenal Gland,MICA.rds,141,8885,23028,0,3627,0,2314.01418439716,2061,8.34427497318314e-14,-0.942924815505762,0.00210697026034268,-172.582746391798,-172.613285211325,-199.429859276567,-199.429859276567,1,1,0,0,91,93,91,100,0,0,91,1,91,91,100,0,0,0,91,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-179.633480648936,-0.220446689227117,0.722478126278645,-172.585932570823,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,91,91,100,91,1,91,93,0.978494623655914,97.8494623655914,100,1,91,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
MICA,Blood Vessel,MICA.rds,450,8885,24666,0,1989,0,2940.62888888889,2750.5,7.43820754682347e-27,-1.07003796399556,0.00235096457799955,-580.789533895561,-580.766739782663,-637.875486340248,-637.875486340248,1,1,0,0,54,53,53,98.1481481481482,1,1.85185185185185,53,1,53,53,98.1481481481482,0,0,0,53,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-588.200088007342,-0.226114585157575,0.843923378837985,-580.784956459802,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,54,54,100,54,1,53,54,0.981481481481481,100,98.1481481481482,1,53,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
MICA,Breast,MICA.rds,269,8885,23468,0,3187,0,2253.6468401487,2044,1.62039875638658e-14,-0.966558273642136,0.00217251266406038,-352.042405444441,-352.058206682696,-381.05037875085,-381.05037875085,1,1,0,0,62,63,62,100,0,0,62,1,62,62,100,0,0,0,62,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-359.22500155579,-0.220677782779774,0.745880490862362,-352.045374721631,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,63,62,100,62,1,63,63,1,100,100,1,63,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
MICA,Colon,MICA.rds,332,8885,24103,0,2552,0,2540.38855421687,2230,9.52202259496344e-24,-0.995663769707846,0.00226710151252973,-420.658641115694,-420.659066635133,-470.442356744422,-470.442356744422,1,1,0,0,24,24,24,100,0,0,24,1,24,24,100,0,0,0,24,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-429.178975138233,-0.221062376155771,0.774601393552075,-420.658720964316,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,24,24,100,24,1,24,24,1,100,100,1,24,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
MICA,Esophagus,MICA.rds,412,8885,24371,0,2284,0,2040.50970873786,1793,2.67647291324355e-13,-0.975666981102563,0.00230702220619605,-558.697398652845,-558.795694220182,-583.956285315508,-583.956285315508,1,1,0,0,112,136,112,100,0,0,112,1,112,112,100,0,0,0,112,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-565.185055423238,-0.215138683328746,0.760528297773817,-558.716277546762,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,117,112,100,112,1,117,136,0.860294117647059,86.0294117647059,100,1,117,TRUE,FALSE,FALSE,TRUE,TRUE,A,1
MICA,Heart,MICA.rds,331,8885,23959,0,2696,0,1317.75226586103,1196,1.59841044545212e-12,-0.985708701864496,0.00224565152109335,-444.973936549636,-444.997193624717,-469.023434530328,-469.023434530328,1,1,0,0,66,66,66,100,0,0,66,1,66,66,100,0,0,0,66,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-451.972189994532,-0.220334045559468,0.765374656305028,-444.978300562085,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,66,66,100,66,1,66,66,1,100,100,1,66,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
MICA,Lung,MICA.rds,323,8885,23960,0,2695,0,3145.41795665635,2918,4.3541245075592e-16,-0.98853590246307,0.00224580047984091,-426.502903734794,-426.511835386305,-457.672058805041,-457.672058805041,1,1,0,0,63,63,63,100,0,0,63,1,63,63,100,0,0,0,63,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-433.762494324845,-0.220856759772857,0.767679142690213,-426.504578945815,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,63,63,100,63,1,63,63,1,100,100,1,63,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
MICA,Muscle,MICA.rds,477,8885,24698,0,1957,0,442.534591194969,396,5.88943960230266e-33,-1.02000202299485,0.00235573119653054,-605.622953625075,-605.622954449637,-676.186523626109,-676.186523626109,1,1,0,0,49,49,49,100,0,0,49,1,49,49,100,0,0,0,49,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-614.07316461943,-0.220990289037104,0.799011733957741,-605.622953773392,TRUE,1,0,0,0.8,0.15,0.05,0.8,0.15,0.05,49,49,100,49,1,49,49,1,100,100,1,49,TRUE,TRUE,TRUE,TRUE,TRUE,A,1
