gene,tissue,result_file,n_ind,n_SNP,n_mix_predictor,n_add_rm,n_rec_rm,n_dom_rm,mean_count,median_count,min_pv,dif_elbo,dif_elbo_perm,log_lik_add,log_lik_mix,log_lik_add_perm,log_lik_mix_perm,ncs_susie,ncs_susie_mix,perm_cs_susie,perm_cs_susie_mix,n_add_cs_snps,n_mix_cs_snps,overlap_snp,pct_add_cs_snps_retained,n_add_cs_snps_not_retained,pct_add_cs_snps_not_retained,overlap,overlap_cs_pairs,overlap_pairwise_sum,overlap_coding,pct_add_cs_snps_retained_additive_coding,n_add_cs_snps_other_coding_only,pct_add_cs_snps_other_coding_only,pct_shared_snps_other_coding_only,n_shared_snps_preferred_additive,n_shared_snps_preferred_dominant,n_shared_snps_preferred_recessive,n_shared_snps_preferred_nonadditive,n_shared_snps_preference_ambiguous,pct_shared_snps_preferred_nonadditive,n_add_cs_snps_perm,n_mix_cs_snps_perm,overlap_snp_perm,overlap_perm,pct_add_cs_snps_retained_perm,n_add_cs_snps_not_retained_perm,pct_add_cs_snps_not_retained_perm,overlap_cs_pairs_perm,overlap_pairwise_sum_perm,overlap_coding_perm,pct_add_cs_snps_retained_additive_coding_perm,n_add_cs_snps_other_coding_only_perm,pct_add_cs_snps_other_coding_only_perm,n_shared_snps_preferred_additive_perm,n_shared_snps_preferred_dominant_perm,n_shared_snps_preferred_recessive_perm,n_shared_snps_preferred_nonadditive_perm,n_shared_snps_preference_ambiguous_perm,pct_shared_snps_preferred_nonadditive_perm,n_add,n_rec,n_dom,n_add_perm,n_rec_perm,n_dom_perm,converged_add,converged_mix,converged_add_perm,converged_mix_perm,has_weighted_fit_mix,ncs_weighted_fit_mix,elbo_weighted_mix,dif_elbo_weighted_vs_add,dif_elbo_weighted_vs_mix,log_lik_weighted_mix,converged_weighted_fit_mix,n_add_weighted,n_dom_weighted,n_rec_weighted,weighted_prior_target_additive,weighted_prior_target_dominant,weighted_prior_target_recessive,weighted_prior_realized_additive,weighted_prior_realized_dominant,weighted_prior_realized_recessive,n_weighted_mix_cs_snps,overlap_snp_add_weighted,pct_add_cs_snps_retained_weighted,overlap_coding_add_weighted,overlap_cs_pairs_add_weighted,mix_weighted_overlap_snp,mix_weighted_union_snp,mix_weighted_jaccard_snp,pct_mix_cs_snps_retained_weighted,pct_weighted_cs_snps_retained_mix,mix_weighted_overlap_cs_pairs,mix_weighted_overlap_pairwise_sum,mix_weighted_same_cs_count,mix_weighted_same_cs_snp_sets,mix_weighted_same_cs_predictor_sets,mix_weighted_same_lead_snp_set,mix_weighted_same_lead_predictor_set,coding_pattern,number_coding_types
JUP,Blood,JUP.rds,435,1761,4856,0,427,0,777.641379310345,326,2.84545399251395e-43,1.47756397567298,0.000461168202718909,-521.84942814461,-519.795655404217,-616.591585743734,-616.591585743734,1,1,0,0,9,12,9,100,0,0,9,1,9,4,44.4444444444444,5,55.5555555555556,55.5555555555556,0,9,0,9,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-529.009568439732,0.899250789243069,-0.578313186429909,-520.338309347377,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,12,9,100,8,1,12,12,1,100,100,1,12,TRUE,TRUE,FALSE,TRUE,TRUE,D,1
KANK3,Testis,KANK3.rds,211,2491,6713,0,760,0,438.203791469194,361,8.57547898683037e-14,2.3439439529285,0.00062908388656524,-272.106693357616,-268.803878214604,-298.753293732085,-298.753293732085,1,1,0,0,27,29,27,100,0,0,27,1,27,1,3.7037037037037,26,96.2962962962963,96.2962962962963,0,27,0,27,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-277.066061178876,1.57182066088194,-0.772123292046558,-269.228506953133,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,28,26,96.2962962962963,22,1,28,29,0.96551724137931,96.551724137931,100,1,28,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
KANSL2,Adrenal Gland,KANSL2.rds,141,2119,5416,0,941,0,1406.9219858156,1296,8.10770899938224e-09,-0.331206806648282,0.000491263704986977,-183.391343135975,-183.025313410715,-199.429859276567,-199.429859276567,1,1,0,0,27,74,27,100,0,0,27,1,27,27,100,0,0,0,27,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-189.531166251771,-0.081513772238111,0.249693034410171,-183.291302805076,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,44,27,100,27,1,44,74,0.594594594594595,59.4594594594595,100,1,44,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
KCNK2,Ovary,KCNK2.rds,106,1785,4495,0,860,0,228.707547169811,136.5,3.0953832941892e-09,3.58569917230736,0.000403802574737711,-133.240390941774,-128.569685831258,-149.504270478357,-149.504270478357,1,1,0,0,64,61,59,92.1875,5,7.8125,59,1,59,0,0,59,92.1875,100,0,15,44,59,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-136.000493656499,2.34478022004092,-1.24091895226644,-128.768658521055,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,65,62,96.875,2,1,61,65,0.938461538461539,100,93.8461538461539,1,61,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
KCNMA1,Blood,KCNMA1.rds,435,1962,5543,0,343,0,716.859770114943,133,2.16176721510148e-18,4.25718110616958,0.000533580746377993,-579.419033445653,-568.190706052441,-616.591585743734,-616.591585743734,1,2,0,0,7,38,7,100,0,0,7,1,7,7,100,0,0,0,2,5,0,5,0,71.4285714285714,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,1,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-587.201244157668,0.73446598514181,-3.52271512102777,-577.625268908012,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,6,6,85.7142857142857,6,1,6,38,0.157894736842105,15.7894736842105,100,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,D,1
KIAA0930,Muscle,KIAA0930.rds,477,3137,8824,0,587,0,3638.80503144654,2905,1.99516876074066e-43,12.0127783636937,0.000847353525159633,-580.727736073545,-567.59947791381,-676.186523626109,-676.186523626109,1,1,0,0,1,1,1,100,0,0,1,1,1,0,0,1,100,100,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-580.355522468539,11.1500529312209,-0.862725432472757,-567.599560395283,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,0,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,D,1
KLK6,Testis,KLK6.rds,211,2631,7135,0,758,0,126.687203791469,119,3.81061732798523e-14,6.41657206859316,0.00067109946940036,-270.639724183494,-262.968353307547,-298.753293732085,-298.753293732085,1,1,0,0,2,2,2,100,0,0,2,1,2,0,0,2,100,100,0,2,0,2,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-274.48045189907,5.51911530947064,-0.89745675912252,-262.98317446886,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,2,2,100,0,1,2,2,1,100,100,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,D,1
KLRC2,Brain,KLRC2.rds,257,2593,7203,0,576,0,101.225680933852,56,2.28551260794436e-27,1.88756510030163,-0.552300153441081,-296.304175323584,-292.204810621391,-357.755787039719,-358.882847861694,2,2,1,1,68,79,68,100,0,0,68,2,68,56,82.3529411764706,12,17.6470588235294,17.6470588235294,56,12,0,12,0,17.6470588235294,505,2190,505,505,100,0,0,1,505,505,100,0,0,132,250,102,352,21,69.7029702970297,1,0,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-307.952212553967,1.79943651731713,-0.0881285829844956,-292.209395502757,TRUE,1,1,0,0.8,0.15,0.05,0.8,0.15,0.05,62,61,89.7058823529412,54,2,62,79,0.784810126582278,78.4810126582279,100,2,62,TRUE,FALSE,FALSE,TRUE,TRUE,AD,2
KLRG1,Breast,KLRG1.rds,269,2380,6406,0,734,0,169.524163568773,106,5.51478645756e-09,4.46509302944997,0.000599881481093689,-365.424499432997,-359.56895694694,-381.05037875085,-381.05037875085,1,1,0,0,58,49,46,79.3103448275862,12,20.6896551724138,46,1,46,0,0,46,79.3103448275862,100,0,46,0,46,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-367.27628519957,3.57172897780509,-0.89336405164488,-359.649767333488,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,54,50,86.2068965517242,0,1,49,54,0.907407407407407,100,90.7407407407407,1,49,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
KNOP1,Brain,KNOP1.rds,257,2250,6018,0,732,0,502.31906614786,456,2.0598885978532e-10,1.70805490225109,0.000561441167974408,-345.407308949488,-342.877581952892,-364.023368393417,-364.023368393417,1,1,0,0,32,45,32,100,0,0,32,1,32,8,25,24,75,75,0,32,0,32,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-350.517153809525,1.0265083740656,-0.681546528185493,-343.455394875488,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,48,32,100,20,1,45,48,0.9375,100,93.75,1,45,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
KNOP1,Breast,KNOP1.rds,269,2250,6145,0,605,0,596.126394052045,546,5.55419718850622e-16,1.04627613551406,0.000580363928293082,-350.221202843803,-347.170270528932,-381.05037875085,-381.05037875085,1,1,0,0,42,36,29,69.0476190476191,13,30.952380952381,29,1,29,13,30.952380952381,16,38.0952380952381,55.1724137931035,2,27,0,27,0,93.1034482758621,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-356.331451814435,0.578377975524177,-0.467898159989886,-348.273850251613,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,45,42,100,42,1,31,50,0.62,86.1111111111111,68.8888888888889,1,31,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
KNOP1,Pituitary,KNOP1.rds,201,2250,5879,0,871,0,395.203980099502,347,3.49578580925154e-24,2.10855063377909,0.000540730389957389,-233.710758806268,-230.694896336505,-284.564180354963,-284.564180354963,1,1,0,0,18,19,18,100,0,0,18,1,18,0,0,18,100,100,0,18,0,18,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-239.754128528291,1.34628913805579,-0.762261495723294,-231.189851537495,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,19,18,100,12,1,19,19,1,100,100,1,19,TRUE,TRUE,FALSE,TRUE,TRUE,D,1
KNSTRN,Muscle,KNSTRN.rds,477,1816,5109,0,339,0,481.106918238994,411,9.16942491460541e-29,2.768204621819,0.00049066992232838,-615.443256008355,-611.622223379101,-676.186523626109,-676.186523626109,1,1,0,0,12,13,11,91.6666666666667,1,8.33333333333333,11,1,11,0,0,11,91.6666666666667,100,0,11,0,11,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-620.940645223136,1.9942293871344,-0.773975234684599,-611.950560674185,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,10,10,83.3333333333333,10,1,10,13,0.769230769230769,76.9230769230769,100,1,10,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
KREMEN1,Thyroid,KREMEN1.rds,390,1679,4565,0,472,0,3119.36666666667,2645.5,1.8829718455386e-09,2.76190386132203,0.00043002750658161,-536.748505181793,-531.752292688672,-552.739928256339,-552.739928256339,1,1,0,0,38,14,14,36.8421052631579,24,63.1578947368421,14,1,14,3,7.89473684210526,11,28.9473684210526,78.5714285714286,0,14,0,14,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-540.916106868543,1.94597436588037,-0.815929495441651,-532.149519085036,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,26,20,52.6315789473684,14,1,14,26,0.538461538461538,100,53.8461538461539,1,14,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
KYAT3,Nerve,KYAT3.rds,354,1691,4873,0,200,0,2483.68079096045,2277,3.41311162493042e-09,0.911318650260455,0.000474131761620811,-485.589806040407,-483.882719320279,-501.658658586283,-501.658658586283,1,1,0,0,44,51,44,100,0,0,44,1,44,18,40.9090909090909,26,59.0909090909091,59.0909090909091,0,5,39,44,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-490.857551857521,0.165455364163279,-0.745863286097176,-484.851390800147,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,49,44,100,44,1,48,52,0.923076923076923,94.1176470588235,97.9591836734694,1,48,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
L3MBTL3,Prostate,L3MBTL3.rds,143,2571,6535,0,1178,0,973.104895104895,899,1.06417718268142e-09,4.91286397841282,0.000590641957955995,-184.001618728221,-177.832247408082,-202.267657476498,-202.267657476498,1,1,0,0,1,1,1,100,0,0,1,1,1,0,0,1,100,100,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-189.570734545728,3.95766076036213,-0.955203218050684,-177.8890627453,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,0,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,D,1
LAMC2,Adipose Tissue,LAMC2.rds,470,2028,5504,0,580,0,791.593617021277,624,1.85155491922338e-13,1.11161100573599,0.000517935297921213,-639.53623838114,-637.751769898746,-666.254030580006,-666.254030580006,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-648.550260225954,0.622512427961738,-0.489098577774257,-638.365303626319,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,D,1
LAMC2,Colon,LAMC2.rds,332,2028,5296,0,788,0,1131.93072289157,555,4.99637743422635e-09,1.26934626869377,0.000486943376358795,-453.730746403051,-451.759939335587,-470.442356744422,-470.442356744422,1,1,0,0,1,1,1,100,0,0,1,1,1,1,100,0,0,0,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-462.426690584037,0.69933502205572,-0.570011246638046,-452.381811263617,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,100,1,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,D,1
LCN8,Spleen,LCN8.rds,146,2071,5576,0,637,0,213.732876712329,48.5,4.57804330124849e-26,2.93930478728905,0.000522255944872541,-150.624870166648,-146.744794623912,-206.524356731918,-206.524356731918,1,1,0,0,8,8,8,100,0,0,8,1,8,0,0,8,100,100,0,8,0,8,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-156.721827472445,2.10675985808825,-0.832544929200793,-147.031898794114,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,8,8,100,3,1,8,8,1,100,100,1,8,TRUE,TRUE,FALSE,TRUE,TRUE,D,1
LDHAL6A,Testis,LDHAL6A.rds,211,2485,6839,0,616,0,654.483412322275,577,1.17932897019216e-13,2.39837200165891,-0.0341606895735254,-272.320580057388,-268.844510239502,-298.760808094942,-298.753293732085,1,1,0,0,10,11,10,100,0,0,10,1,10,0,0,10,100,100,0,10,0,10,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-278.396829195431,1.6397593791321,-0.758612622526812,-269.267458636989,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,10,9,90,5,1,10,11,0.909090909090909,90.9090909090909,100,1,10,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
LIMK1,Muscle,LIMK1.rds,477,1512,4189,0,347,0,2246.6498951782,1527,7.48107925229308e-11,0.797695301998147,0.000398887142409876,-644.049411413391,-639.299295459085,-676.186523626109,-676.186523626109,2,2,0,0,25,8,6,24,19,76,6,2,6,6,24,0,0,0,5,1,0,1,0,16.6666666666667,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-656.70766776407,0.814516489017478,0.0168211870193318,-639.710400639109,TRUE,1,1,0,0.8,0.15,0.05,0.8,0.15,0.05,8,6,24,6,2,8,8,1,100,100,2,8,TRUE,TRUE,FALSE,TRUE,TRUE,AD,2
LRRC15,Colon,LRRC15.rds,332,3175,8757,0,768,0,362.490963855422,139,1.50045974311962e-36,2.86094434029718,0.000831708879331927,-369.163796979708,-362.686050504898,-470.442356744422,-470.442356744422,2,2,0,0,39,19,9,23.0769230769231,30,76.9230769230769,9,1,9,9,23.0769230769231,0,0,0,9,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-381.981869273581,2.67488825732482,-0.186056082972357,-362.52124989674,TRUE,1,1,0,0.8,0.15,0.05,0.8,0.15,0.05,18,9,23.0769230769231,9,1,18,19,0.947368421052632,94.7368421052632,100,2,18,TRUE,FALSE,FALSE,TRUE,TRUE,AD,2
LRRC20,Skin,LRRC20.rds,522,2692,7470,0,606,0,413.383141762452,370,2.48145804575686e-10,1.34909025319371,0.00071192358063854,-721.153298716627,-718.340260851724,-740.038293254798,-740.038293254798,1,1,0,0,14,14,14,100,0,0,14,1,14,6,42.8571428571429,8,57.1428571428572,57.1428571428572,0,14,0,14,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-727.528883922451,0.776650212887148,-0.57244004030656,-719.116891932778,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,14,14,100,14,1,14,14,1,100,100,1,14,TRUE,TRUE,FALSE,TRUE,TRUE,D,1
LRRC27,Nerve,LRRC27.rds,354,2595,7237,0,548,0,664.714689265537,625,5.68953938217863e-12,-0.417271393024976,0.000691661235805441,-472.698518729991,-470.966686177186,-501.658658586283,-501.658658586283,2,2,0,0,1134,906,691,60.9347442680776,443,39.0652557319224,691,4,706,438,38.6243386243386,253,22.310405643739,36.6136034732272,91,356,230,586,14,84.8046309696093,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-486.502847475026,0.0449991806732442,0.46227057369822,-471.666021206346,TRUE,1,1,0,0.8,0.15,0.05,0.8,0.15,0.05,1051,1048,92.4162257495591,1048,4,685,1272,0.538522012578616,75.6070640176601,65.1760228353949,4,700,TRUE,FALSE,FALSE,TRUE,TRUE,AD,2
LRRC37A2,Muscle,LRRC37A2.rds,477,1947,5516,0,325,0,383.324947589099,322,1.66892494863238e-43,13.8401513435912,0.000531792873061932,-563.542178304965,-548.413803505915,-676.186523626109,-676.186523626109,2,2,0,0,791,805,765,96.7130214917826,26,3.28697850821745,765,1,765,765,96.7130214917826,0,0,0,765,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-563.671078388705,13.7840119921682,-0.0561393514229849,-548.342926654561,TRUE,1,1,0,0.8,0.15,0.05,0.8,0.15,0.05,775,761,96.2073324905183,761,1,775,805,0.962732919254658,96.2732919254658,100,2,775,TRUE,FALSE,FALSE,TRUE,TRUE,AD,2
LRRC61,Nerve,LRRC61.rds,354,2897,8122,0,569,0,565.14406779661,497,9.63391192860423e-19,0.800102826558259,0.000778521757638373,-463.756005768216,-461.274648091044,-501.658658586283,-501.658658586283,1,1,0,0,7,7,7,100,0,0,7,1,7,1,14.2857142857143,6,85.7142857142857,85.7142857142857,0,7,0,7,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-471.977227304298,0.368458822424941,-0.431644004133318,-462.259896298117,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,7,7,100,7,1,7,7,1,100,100,1,7,TRUE,TRUE,FALSE,TRUE,TRUE,D,1
LYSMD4,Thyroid,LYSMD4.rds,390,3045,8495,0,640,0,660.435897435897,621,9.29588954774706e-35,3.36052237541787,0.000812043465430179,-460.635611261222,-455.347190299272,-552.739928256339,-552.739928256339,2,2,0,0,6,5,5,83.3333333333333,1,16.6666666666667,5,2,5,4,66.6666666666667,1,16.6666666666667,20,4,1,0,1,0,20,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,1,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,2,-476.261230661757,3.13643266247203,-0.22408971294584,-455.23512282257,TRUE,1,1,0,0.8,0.15,0.05,0.8,0.15,0.05,5,5,83.3333333333333,4,2,5,5,1,100,100,2,5,TRUE,TRUE,FALSE,TRUE,TRUE,AD,2
MAN2C1,Uterus,MAN2C1.rds,78,1430,3537,9,762,9,8698.34615384615,8304,8.12236509982863e-09,1.17316555545547,-0.490449477935258,-94.813505552766,-91.0969545010843,-104.591760180737,-105.29783408873,1,1,1,1,50,25,25,50,25,50,25,1,25,15,30,10,20,40,4,21,0,21,0,84,246,715,246,246,100,0,0,1,246,246,100,0,0,174,8,1,9,63,3.65853658536585,0,0,1,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-99.8763362457267,0.55767338601386,-0.615492169441609,-92.4965649291788,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,35,35,70,35,1,25,35,0.714285714285714,100,71.4285714285714,1,25,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
MAP1B,Thyroid,MAP1B.rds,390,2071,5837,0,376,0,5770.57948717949,4943.5,1.94236609685375e-09,3.64762161310966,0.000561144668154157,-536.819633581503,-532.088309662516,-552.739928256339,-552.739928256339,1,1,0,0,24,20,20,83.3333333333333,4,16.6666666666667,20,1,20,0,0,20,83.3333333333333,100,0,20,0,20,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-541.039002676812,2.82001602239814,-0.827605590711528,-532.243211837268,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,21,21,87.5,1,1,20,21,0.952380952380952,100,95.2380952380952,1,20,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
MDGA1,Adrenal Gland,MDGA1.rds,141,2251,5697,0,1055,1,784.985815602837,598,6.50312809953058e-11,2.4824570451278,0.000513463609195242,-178.721868212899,-175.211670892821,-199.429859276567,-199.429859276567,1,1,0,0,4,4,4,100,0,0,4,1,4,0,0,4,100,100,0,4,0,4,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-185.299546668615,1.62211182149423,-0.860345223633573,-175.589358626891,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,4,4,100,3,1,4,4,1,100,100,1,4,TRUE,TRUE,FALSE,TRUE,TRUE,D,1
MDGA1,Blood,MDGA1.rds,435,2251,6161,0,592,0,264.609195402299,152,2.68497713069618e-76,10.8968600402263,0.000582598888740904,-445.271208473966,-432.950358013643,-616.324937036841,-616.324937036841,1,1,0,0,2,1,1,50,1,50,1,1,1,0,0,1,50,100,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-445.728464003438,10.0067539343856,-0.890106105840744,-432.95057906598,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,50,0,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,D,1
MDGA1,Small Intestine,MDGA1.rds,115,2251,5524,0,1229,0,1303.72173913043,1133,2.29826098767364e-11,5.45057004784565,0.000487686755263894,-140.460188131371,-133.659992133355,-162.538590270011,-162.538590270011,1,1,0,0,2,1,1,50,1,50,1,1,1,0,0,1,50,100,0,1,0,1,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-145.40684258048,4.45548939179096,-0.995080656054682,-133.689658262474,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,1,1,50,0,1,1,1,1,100,100,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,D,1
MED31,Spleen,MED31.rds,146,2769,7209,0,1098,0,237.664383561644,221.5,1.05557418821488e-10,0.628208486817016,0.000661562375512403,-187.042428907551,-184.518211366616,-206.524356731918,-206.524356731918,1,1,0,0,9,7,7,77.7777777777778,2,22.2222222222222,7,1,7,7,77.7777777777778,0,0,0,6,1,0,1,0,14.2857142857143,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-194.640297027429,0.30767069033584,-0.320537796481176,-185.726410963212,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,9,9,100,9,1,7,9,0.777777777777778,100,77.7777777777778,1,7,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
MGMT,Pituitary,MGMT.rds,201,2569,6820,0,887,0,750.746268656716,723,1.11713253477263e-13,1.97286006814841,0.00063340405404233,-258.854269378503,-253.942672986297,-284.564180354963,-284.564180354963,1,1,0,0,27,12,11,40.7407407407407,16,59.2592592592593,11,1,11,3,11.1111111111111,8,29.6296296296296,72.7272727272727,0,11,0,11,0,100,0,0,0,0,,0,,0,0,0,,0,,0,0,0,0,0,,0,0,1,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,1,-264.795687508877,1.20881385250175,-0.764046215646658,-254.712447765894,TRUE,0,1,0,0.8,0.15,0.05,0.8,0.15,0.05,15,13,48.1481481481482,13,1,12,15,0.8,100,80,1,12,TRUE,FALSE,FALSE,TRUE,TRUE,D,1
